품목번호,업체,품목,과수,원산지,포장형태,상품명,입수,단량,제고/예비 생산 수량,수량,중량,바코드,상품명2,작업인원,작업시간,품종,원산지,바코드2,진열기간,입수*수량,작업난도,eta
297457,엠패스트,아보카도,20과,페루,벌크,20과 벌크,1,4.0,일요일 예비,2,8,5012813,페루산 아보카도20입,,,,,,,2.0,1.0,2.0
297415,에브리데이,아보카도,20과,페루,캡,20 캡 5,4,1.0,,2,8,2500000257575,(P)아보카도대용량(팩),,,,,,,8.0,12.0,0.6666666666666666
297453,트레이더스,아보카도,18과,페루,봉지,18 봉 8,6,1.8,재고 226,36,384,2500000284892,페루산 아보카도 7-9입,,,,,,,216.0,8.0,
297453,트레이더스,아보카도,18과,페루,봉지,18 봉 8,6,1.8,일요일 예비,155,1655,2500000284892,페루산 아보카도 7-9입,,,,,,,930.0,8.0,
296411,트레이더스,자몽,40과,미국,소박스,40 소박스 11,1,4.4,재고 720,120,528,2500000110580,미국산 자몽 7-11입/박스,,,,,,,120.0,9.0,
296411,트레이더스,자몽,40과,미국,소박스,40 소박스 11,1,4.4,일요일 예비,204,898,2500000110580,미국산 자몽 7-11입/박스,,,,,,,204.0,9.0,
279159,트레이더스,라임,175과,멕시코,봉지,175 봉 10,8,1.0,재고 1,10,80,2500000261244,멕시코산 라임 1kg(봉),,,,,,,80.0,15.0,5.333333333333333
279045,롯데마트,라임,200과,멕시코,팩,200 팩 3,6,0.3,,2,3,8801483021351,멕시코라임3입/팩,,,,,,,12.0,15.0,0.8
279045,롯데슈퍼,라임,200과,멕시코,팩,200 팩 3,4,0.3,,5,5,8801483021351,멕시코산라임3입/팩,,,,,,,20.0,15.0,1.3333333333333333
279045,에브리데이,라임,200과,멕시코,팩,200 팩 3,4,0.3,,2,2,2500000091933,라임(3입/팩),,,,,,,8.0,15.0,0.5333333333333333
279159,트레이더스,라임,175과,멕시코,봉지,175 봉 10,8,1.0,일요일 예비,19,152,2500000261244,멕시코산 라임 1kg(봉),,,,,,,,,
279045,롯데슈퍼,라임,200과,멕시코,팩,200 팩 3,4,0.3,일요일 예비,6,6,8801483021351,멕시코산라임3입/팩,,,,,,,,,
279045,홈플러스슈퍼,라임,200과,멕시코,팩,200 팩 3,3,0.3,일요일 예상,6,5,8801483021351,,,,,,,,18.0,15.0,1.2
241931,노브랜드,N.Z 키위 그린,65과,그린,팩,65 팩 6,6,0.9,,5,28,2000001440438,제스프리 그린키위(팩)jumbo,,,,,,,30.0,24.0,1.25
241854,트레이더스,N.Z 키위 그린,65과,그린,캡,65 캡 16,4,2.5,재고 137,44,433,2500000282652,뉴질랜드 제스프리 그린키위 2.4kg,,,,,,,176.0,24.0,
241854,트레이더스,N.Z 키위 그린,65과,그린,캡,65 캡 16,4,2.5,일요일 예비,340,3346,2500000282652,뉴질랜드 제스프리 그린키위 2.4kg,,,,,,,988.0,24.0,41.16666666666666
246032,에브리데이,N.Z 키위 그린,72과,그린,캡,72 캡 6,6,0.8,,2,10,2500000217388,그린키위 (팩),,,,,,,12.0,24.0,0.5
241385,이마트,N.Z 키위 그린,72과,그린,캡,72 캡 8,8,1.1,재고 7,14,124,2500000070013,제스프리그린키위/팩,,,,,,,112.0,24.0,4.666666666666667
241385,이마트,N.Z 키위 그린,72과,그린,캡,72 캡 8,8,1.1,일요일 예비,36,320,2500000070013,제스프리그린키위/팩,,,,,,,288.0,24.0,12.0
241935,롯데슈퍼,N.Z 키위 그린,93과,그린,캡,93 캡 8,4,0.9,,16,55,8801483848057,제스프리그린키위7~10입/팩,,,,,,,64.0,24.0,2.6666666666666665
241935,롯데슈퍼,N.Z 키위 그린,93과,그린,캡,93 캡 8,4,0.9,일요일 예비,70,241,8801483848057,제스프리그린키위7~10입/팩,,,,,,,280.0,24.0,11.666666666666666
246050,홈플러스마트,N.Z 키위 그린,93과,그린,캡,93 캡 10,8,1.1,,8,69,8809048476677,제스프리_그린키위_8-14입(팩),,,,,,,64.0,24.0,2.6666666666666665
246050,홈플러스마트,N.Z 키위 그린,93과,그린,캡,93 캡 10,8,1.1,일요일 예상,27,233,8809048476677,,,,,,,,216.0,15.0,14.4
246051,홈플러스슈퍼,N.Z 키위 그린,93과,그린,캡,93 캡 9,4,1.0,,4,16,8801483775094,제스프리그린키위_7-11입(팩),,,,,,,16.0,24.0,0.6666666666666666
246051,홈플러스슈퍼,N.Z 키위 그린,93과,그린,캡,93 캡 9,4,1.0,일요일 예상,10,39,8801483775094,,,,,,,,40.0,15.0,2.6666666666666665
272161,엠패스트,오렌지,88과,미국,벌크,88과 벌크,1,18.0,일요일 예비,10,180,5012062,네이블 오렌지 88과(미국산),,,,,,,10.0,1.0,10.0
272285,노브랜드,오렌지,88과,미국,봉지,88 봉지 13,3,2.7,,37,296,2000001440384,네이블오렌지 기획(봉),,,,,,,111.0,10.0,11.1
272262,트레이더스,오렌지,72과,미국,소박스,72 소박스 18,1,4.5,재고 226,76,342,2500000276149,당도선별 오렌지 4.5kg/박스,,,,,,,76.0,,
272262,트레이더스,오렌지,72과,미국,소박스,72 소박스 18,1,4.5,일요일 예비,242,1089,2500000276149,당도선별 오렌지 4.5kg/박스,,,,,,,242.0,8.0,30.25
272299,트레이더스,오렌지,88과,미국,소박스,88 소박스 24,1,4.9,재고 22,74,363,2500000276149,당도선별 오렌지 4.5kg/박스*,,,,,,,52.0,8.0,6.5
272299,트레이더스,오렌지,88과,미국,소박스,88 소박스 24,1,4.9,일요일 예비,238,1166,2500000276149,당도선별 오렌지 4.5kg/박스*,,,,,,,238.0,8.0,29.75
272242,트레이더스,오렌지,72과,미국,소벌크,72 소박스 24,1,6.0,,60,360,2500000206009,세콰이어 오렌지 6kg/박스,,,,,,,60.0,8.0,7.5
272242,트레이더스,오렌지,72과,미국,소벌크,72 소박스 24,1,6.0,일요일 예비,150,900,2500000206009,세콰이어 오렌지 6kg/박스,,,,,,,150.0,8.0,18.75
272271,트레이더스,오렌지,88과,미국,소박스,88 소박스 30,1,6.1,재고 18,60,368,2500000206009,세콰이어 오렌지 6kg/박스*,,,,,,,42.0,8.0,5.25
272271,트레이더스,오렌지,88과,미국,소박스,88 소박스 30,1,6.1,일요일 예비,150,921,2500000206009,세콰이어 오렌지 6kg/박스*,,,,,,,150.0,8.0,18.75
294548,롯데마트,체리,10.5,미국,캡,10.5 캡 450g,12,0.5,,5,27,400199260009,미국산체리(450g/팩),,,,,,,60.0,11.0,5.454545454545454
294099,트레이더스,체리,10,미국,캡,10 캡 700g,8,0.7,,42,235,2500000185656,미국산 체리 700g/팩,,,,,,,336.0,11.0,30.545454545454547
294099,트레이더스,체리,10,미국,캡,10 캡 700g,8,0.7,일요일 예비,82,459,2500000185656,미국산 체리 700g/팩,,,,,,,656.0,11.0,59.63636363636363
294545,롯데마트,체리,10.5,미국,캡,10.5 캡 300g,6,0.3,,22,40,8809640112843,미국산체리(300G/팩),,,,,,,132.0,11.0,12.0
294537,에브리데이,체리,10.5,미국,캡,10.5 캡 300g,6,0.3,,6,11,2500000155802,(BL)체리 300g/팩,,,,,,,36.0,11.0,3.272727272727273
294546,홈플러스마트,체리,10.5,미국,캡,10.5 캡 300g,6,0.3,,8,14,8809807342106,항공직송_체리(미국산)_300G(팩),,,,,,,48.0,11.0,4.363636363636363
294546,홈플러스마트,체리,10.5,미국,캡,10.5 캡 300g,6,0.3,일요일 예상,56,101,8809807342106,,,,,,,,336.0,15.0,22.4
294021,홈플러스슈퍼,체리,10.5,미국,캡,10.5 캡 300g,4,0.3,,5,6,8809807342106,항공직송_체리(미국산)_300G(팩),,,,,,,20.0,11.0,1.818181818181818
294021,홈플러스슈퍼,체리,10.5,미국,캡,10.5 캡 300g,4,0.3,일요일 예상,14,17,8809807342106,,,,,,,,56.0,15.0,3.733333333333333
294547,엠패스트,체리,10.5,미국,캡,10.5 캡 300g,4,0.3,일요일 예비,9,11,8809037670376,체리 미국산(팩),,,,,,,36.0,11.0,3.272727272727273
111185,홈플러스마트,일반 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,,8,64,8809172890042,꿀고구마_1KG(봉),,,,,,,64.0,12.0,5.333333333333333
111185,홈플러스마트,일반 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,일요일 예상,35,280,8809172890042,,,,,,,,280.0,12.0,23.33333333333333
111251,롯데마트,일반 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,,9,72,8801483775322,밤고구마(1kg/봉),,,,,,,72.0,12.0,6.0
111253,롯데슈퍼,일반 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,,4,32,8801483775322,고구마1KG,,,,,,,32.0,12.0,2.6666666666666665
111238,이마트,일반 고구마(저장),상,국내산,봉지,상 봉지 1kg,12,1.0,,10,120,2500000274824,밤고구마(1kg/봉),,,,,,,120.0,12.0,10.0
111105,롯데마트,일반 고구마(저장),특,국내산,소박스,특 소박스 1.5kg,1,1.5,,75,113,400331700004,밤고구마(1.5KG/박스),,,,,,,75.0,12.0,6.25
111093,롯데슈퍼,일반 고구마(저장),특,국내산,소박스,특 소박스 1.5kg,1,1.5,,18,27,8801483775346,고구마/BOX,,,,,,,18.0,12.0,1.5
111253,롯데슈퍼,일반 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,일요일 예비,26,208,8801483775322,고구마1KG,,,,,,,208.0,12.0,17.333333333333332
111238,이마트,일반 고구마(저장),상,국내산,봉지,상 봉지 1kg,12,1.0,일요일 예비,54,648,2500000274824,밤고구마(1kg/봉),,,,,,,648.0,12.0,54.0
111093,롯데슈퍼,일반 고구마(저장),특,국내산,소박스,특 소박스 1.5kg,1,1.5,일요일 예비,36,54,8801483775346,고구마/BOX,,,,,,,36.0,12.0,3.0
108044,이마트,호박 고구마(저장),중,국내산,봉지,중 봉지 1kg,12,1.0,,4,48,2500000291333,한입 호박 고구마(1kg/봉),,,,,,,48.0,12.0,4.0
108046,홈플러스마트,호박 고구마(저장),중,국내산,봉지,중 봉지 1kg,8,1.0,,1,8,8807839013162,한입고구마_1KG(봉),,,,,,,8.0,12.0,0.6666666666666666
108046,홈플러스마트,호박 고구마(저장),중,국내산,봉지,중 봉지 1kg,8,1.0,일요일 예상,18,144,8807839013162,,,,,,,,144.0,12.0,12.0
108044,이마트,호박 고구마(저장),중,국내산,봉지,중 봉지 1kg,12,1.0,일요일 예비,9,108,2500000291333,한입 호박 고구마(1kg/봉),,,,,,,108.0,12.0,9.0
105168,홈플러스마트,호박 고구마(저장),상,국내산,봉지,상 봉지 1.5kg,8,1.5,,17,204,8809280982127,호박고구마_1.5KG(봉),,,,,,,136.0,12.0,11.333333333333334
105168,홈플러스마트,호박 고구마(저장),상,국내산,봉지,상 봉지 1.5kg,8,1.5,일요일 예상,109,1308,8809280982127,,,,,,,,872.0,12.0,72.66666666666667
1050021,롯데마트,호박 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,,7,56,8801483775339,호박고구마(1kg/봉),,,,,,,56.0,12.0,4.666666666666667
117016,롯데슈퍼,호박 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,,6,48,8801483775339,호박고구마1KG,,,,,,,48.0,12.0,4.0
108045,이마트,호박 고구마(저장),상,국내산,봉지,상 봉지 1kg,12,1.0,,3,36,2500000274831,호박고구마(1kg/봉),,,,,,,36.0,12.0,3.0
117016,롯데슈퍼,호박 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,일요일 예비,33,264,8801483775339,호박고구마1KG,,,,,,,264.0,12.0,22.0
108045,이마트,호박 고구마(저장),상,국내산,봉지,상 봉지 1kg,12,1.0,일요일 예비,28,336,2500000274831,호박고구마(1kg/봉),,,,,,,336.0,12.0,28.0
105146,이마트,호박 고구마(저장),특,국내산,소박스,특 소박스 2kg,1,2.0,일요일 예비,5,10,2500000037849,호박고구마(2kg/박스),,,,,,,5.0,12.0,0.4166666666666667
295877,노브랜드,망고,14과,태국,팩,14 팩 2,4,0.7,,39,111,2087685936631,태국산망고2입(팩),,,,,,,156.0,15.0,
295891,롯데마트,망고,14과,태국,팩,14 팩 2,4,0.7,,27,77,400388600005,태국망고(2입/팩),,,,,,,108.0,15.0,
295851,롯데슈퍼,망고,14과,태국,벌크,14과 벌크,1,5.0,,11,55,2522810000004,태국산골드망고14과/개,,,,,,,11.0,15.0,
295878,에브리데이,망고,14과,태국,팩,16 팩 2,4,0.6,,2,5,8801483541002,망고2입/팩,,,,,,,8.0,15.0,
295877,이마트,망고,14과,태국,팩,14 팩 2,8,0.7,,21,119,2500000108563,태국산망고2입/팩,,,,,,,168.0,15.0,
295875,트레이더스,망고,14과,태국,팩,14 팩 4,6,1.4,,30,257,2500000086755,태국산 망고 4입/팩,,,,,,,180.0,15.0,
295181,롯데마트,망고,20과,필리핀,팩,20 팩 3,4,0.8,,11,33,400441030008,필리핀망고(3입/팩),,,,,,,44.0,15.0,
295185,롯데슈퍼,망고,24과,필리핀,팩,24 팩 3,2,0.6,,10,12,400583880004,필리핀산카라바오망고3입/팩,,,,,,,20.0,15.0,
295196,이마트,망고,24과,필리핀,팩,20 팩 3,6,0.8,,9,41,2500000286773,필리핀 망고 3입/팩,,,,,,,54.0,15.0,
295199,홈플러스마트,망고,24과,필리핀,팩,24 팩 3,4,0.6,,4,10,8801483775186,카라바오망고(필리핀)_3입(팩),,,,,,,16.0,15.0,
295023,홈플러스슈퍼,망고,24과,필리핀,벌크,24과 벌크,1,5.0,,2,10,8809037670970,망고(필리핀)_개,,,,,,,2.0,15.0,
302013,홈플러스마트,망고스틴,XXL,태국,캡,XXL 망 500g,5,0.5,,2,5,8809226300619,망고스틴(태국)_4-7입(망),,,,,,,10.0,15.0,
