품목번호,업체,품목,과수,원산지,포장형태,상품명,입수,단량,제고/예비 생산 수량,수량,중량,바코드,상품명2,작업인원,작업시간,품종,원산지,바코드2,진열기간,입수*수량,작업난도,eta
241854,트레이더스,N.Z 키위 그린,65과,그린,캡,65 캡 16,4,2.5,재고 182,408,4015,2500000282652,뉴질랜드 제스프리 그린키위 2.4kg,,,,,,,904.0,20.0,45.2
279045,홈플러스슈퍼,라임,200과,멕시코,팩,200 팩 3,3,0.3,,7,5,8801483021351,상큼한라임(멕시코산)_3입(팩),,,,,,,,,
111185,홈플러스마트,일반 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,,12,96,8809172890042,꿀고구마_1KG(봉),,,,,,,96.0,12.0,8.0
105144,홈플러스마트,호박 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,,6,48,8809172890059,호박고구마_1KG봉,,,,,,,48.0,12.0,4.0
105115,홈플러스슈퍼,호박 고구마(저장),특,국내산,소박스,특 소박스 1.5kg,1,1.5,예비 1200,1329,1994,8809350334511,해남_호박고구마_1.5KG박스,,,,,,,129.0,12.0,10.75
108046,홈플러스마트,호박 고구마(저장),중,국내산,봉지,중 봉지 1kg,8,1.0,예비 12,15,120,8807839013162,한입고구마_1KG(봉),,,,,,,24.0,12.0,2.0
294099,트레이더스,체리,10,미국,캡,10 캡 700g,8,0.7,,112,627,2500000185656,미국산 체리 700g/팩,,,,,,,896.0,10.0,89.6
294546,홈플러스마트,체리,10.5,미국,캡,10.5 캡 300g,6,0.3,,14,25,8809807342106,항공직송_체리(미국산)_300G(팩),,,,,,,84.0,10.0,8.4
294021,홈플러스슈퍼,체리,10.5,미국,캡,10.5 캡 300g,4,0.3,,46,55,8809807342106,항공직송_체리(미국산)_300G(팩),,,,,,,184.0,10.0,18.4
294545,롯데마트,체리,10.5,미국,캡,10.5 캡 300g,6,0.3,,31,56,8809640112843,미국산체리(300G/팩),,,,,,,186.0,10.0,18.6
294537,에브리데이,체리,10.5,미국,캡,10.5 캡 300g,6,0.3,,22,40,2500000155802,(BL)체리 300g/팩,,,,,,,132.0,10.0,13.2
295877,노브랜드,망고,14과,태국,팩,14 팩 2,4,0.7,,50,142,2087685936631,태국산망고2입(팩),,,,,,,,,
295891,롯데마트,망고,14과,태국,팩,14 팩 2,4,0.7,,22,62,400388600005,태국망고(2입/팩),,,,,,,,,
295851,롯데슈퍼,망고,14과,태국,벌크,14과 벌크,1,5.0,,59,295,2522810000004,태국산골드망고14과/개,,,,,,,,,
295878,에브리데이,망고,14과,태국,팩,16 팩 2,4,0.6,,42,106,8801483541002,망고2입/팩,,,,,,,,,
295851,엠패스트,망고,14과,태국,벌크,14과 벌크,1,5.0,,11,55,5010678,골드망고(태국산)14과,,,,,,,,,
295875,트레이더스,망고,14과,태국,팩,14 팩 4,6,1.4,,51,438,2500000086755,태국산 망고 4입/팩,,,,,,,,,
295851,홈플러스마트,망고,14과,태국,벌크,14과 벌크,1,5.0,,136,680,3509,항공직송_골드망고(태국)_개,,,,,,,,,
295852,홈플러스슈퍼,망고,16과,태국,벌크,16과 벌크,1,5.0,,101,505,2608,망고(태국)_개(특),,,,,,,,,
295181,롯데마트,망고,20과,필리핀,팩,20 팩 3,4,0.8,,19,57,400441030008,필리핀망고(3입/팩),,,,,,,,,
295185,롯데슈퍼,망고,24과,필리핀,팩,24 팩 3,2,0.6,,30,37,400583880004,필리핀산카라바오망고3입/팩,,,,,,,,,
295196,이마트,망고,24과,필리핀,팩,20 팩 3,6,0.8,,25,113,2500000286773,필리핀 망고 3입/팩,,,,,,,,,
295199,홈플러스마트,망고,24과,필리핀,팩,24 팩 3,4,0.6,,3,7,8801483775186,카라바오망고(필리핀)_3입(팩),,,,,,,,,
302013,홈플러스마트,망고스틴,XXL,태국,캡,XXL 망 500g,5,0.5,,6,15,8809226300619,망고스틴(태국)_4-7입_망,,,,,,,,,
