품목번호,업체,품목,과수,원산지,포장형태,상품명,입수,단량,제고/예비 생산 수량,수량,중량,바코드,상품명2,작업인원,작업시간,품종,원산지,바코드2,진열기간,입수*수량,작업난도,eta
248434,롯데마트,N.Z 키위 골드,31과,골드,팩,31 팩 6,6,1.1,,7,47,430001117832,제스프리자이언트골드키위(6입/팩),,,,,,,42.0,24.0,1.75
2485048,롯데슈퍼,N.Z 키위 골드,37과,골드,팩,37 팩 6,6,0.9,,34,192,8801483775414,제스프리점보골드키위4-6입팩,,,,,,,204.0,24.0,8.5
248493,홈플러스슈퍼,N.Z 키위 골드,37과,골드,캡,37 캡 6,4,0.9,,5,19,8809048476363,제스프리_킹점보썬골드키위_5-6입(팩),,,,,,,20.0,24.0,0.8333333333333334
248101,에브리데이,N.Z 키위 골드,52과,골드,캡,52 캡 8,6,0.9,,13,69,2500000216244,(NZ)골드키위(팩),,,,,,,78.0,24.0,3.25
248321,엠패스트,N.Z 키위 골드,52과,골드,캡,52 캡 10,8,1.1,,6,54,5012046,제스프리 뉴질랜드 썬골드팩(7~11입),,,,,,,48.0,24.0,2.0
2485005,홈플러스마트,N.Z 키위 골드,52과,골드,소박스,52 소박스 14,1,1.6,,818,1276,8809048475830,제스프리_썬골드키위_12-16입(박스),,,,,,,818.0,12.0,68.16666666666667
2485028,홈플러스마트,N.Z 키위 골드,52과,골드,캡,52 캡 8,8,0.9,,126,897,8809048473256,제스프리_썬골드키위_7-12입(팩),,,,,,,1008.0,24.0,42.0
248496,홈플러스슈퍼,N.Z 키위 골드,52과,골드,캡,52 캡 8,6,0.9,,66,352,8801483116101,제스프리썬골드키위_7-10입(팩),,,,,,,396.0,24.0,16.5
248389,이마트,N.Z 키위 골드,59과,골드,봉지,59 봉 2,10,0.2,,12,24,2500000224164,제스프리 썬골드키위 2입/봉,,,,,,,120.0,24.0,5.0
248674,롯데마트,N.Z 키위 골드 유기농,52과,골드유기농,팩,유) 52 팩 4,8,0.5,,8,29,430001117818,제스프리유기농골드키위(4-5입/팩),,,,,,,64.0,24.0,2.6666666666666665
248641,에브리데이,N.Z 키위 골드 유기농,52과,골드유기농,팩,유) 52 팩 4,6,0.5,,2,5,1500000039769,(JN)유기농골드키위(4입/팩),,,,,,,12.0,24.0,0.5
248639,이마트,N.Z 키위 골드 유기농,52과,골드유기농,팩,유) 52 팩 4,10,0.5,,10,45,1500000039769,유기농 제스프리 썬골드키위(팩),,,,,,,100.0,24.0,4.166666666666667
270060,롯데슈퍼,N.Z 키위 그린,104과,그린,캡,104 캡 9,4,0.9,,16,56,8801483848057,제스프리그린키위7~10입/팩,,,,,,,64.0,24.0,2.6666666666666665
270062,에브리데이,N.Z 키위 그린,104과,그린,캡,104 캡 9,6,0.9,,9,47,2500000217388,그린키위 (팩),,,,,,,54.0,24.0,2.25
234514,홈플러스마트,N.Z 키위 그린,104과,그린,팩,104 캡 11,8,1.1,,20,170,8809048476677,제스프리_그린키위_8-14입(팩),,,,,,,160.0,24.0,6.666666666666667
246056,홈플러스슈퍼,N.Z 키위 그린,104과,그린,팩,104 캡 10,4,1.0,,20,77,8801483775094,제스프리그린키위_7-11입(팩),,,,,,,80.0,24.0,3.333333333333333
241931,노브랜드,N.Z 키위 그린,65과,그린,팩,65 팩 6,6,0.9,,11,61,2000001440438,제스프리 그린키위(팩)jumbo,,,,,,,66.0,24.0,2.75
241486,이마트,N.Z 키위 그린,65과,그린,캡,65 캡 7,8,1.1,,52,449,2500000070013,제스프리그린키위/팩,,,,,,,416.0,24.0,17.333333333333332
241831,트레이더스,N.Z 키위 그린,72과,그린,캡,72 캡 18,4,2.5,재고 121,72,720,2500000282652,뉴질랜드 제스프리 그린키위 2.4kg,,,,,,,288.0,24.0,
241979,이마트,N.Z 키위 그린,93과,그린,캡,93 캡 7,8,0.8,재고 2,5,30,2500000303517,맛있는 후숙 그린키위 (6~8입/팩),,,,,,,40.0,24.0,1.6666666666666667
270049,이마트,N.Z 키위 그린,93과,,캡,93 캡 6 + 52 캡 6,8,1.3,,21,222,2500000229084,제스프리 키위 반반팩(8-15입),,,,,,,168.0,24.0,7.0
242242,롯데마트,N.Z 키위 그린 유기농,85과,그린,캡,유) 85 팩 4,8,0.5,,3,11,430001117825,제스프리유기농그린키위(4-5입/팩),,,,,,,24.0,24.0,1.0
242250,에브리데이,N.Z 키위 그린 유기농,85과,그린,팩,유) 85 팩 4,6,0.5,,3,8,1500000043162,(JN)유기농그린키위(4입/팩),,,,,,,18.0,24.0,0.75
242248,이마트,N.Z 키위 그린 유기농,85과,그린,팩,유) 85 팩 4,10,0.5,,10,47,1500000043162,유기농제스프리그린키위(팩),,,,,,,100.0,24.0,4.166666666666667
272625,엠패스트,오렌지,88과,호주,벌크,88과 벌크,1,18.0,,8,144,5014434,호주산 오렌지 88과,,,,,,,8.0,1.0,8.0
296710,엠패스트,자몽,40과,남아공,벌크,40과 벌크,1,16.0,,81,1296,5010687,자몽40과 남아공산,,,,,,,81.0,1.0,81.0
297430,엠패스트,아보카도,16과,페루,벌크,16과 벌크,1,4.0,,7,28,5010995,아보카도16내-페루산,,,,,,,7.0,1.0,7.0
297426,에브리데이,아보카도,18과,페루,캡,18 캡 5,4,1.1,,19,84,2500000257575,(P)아보카도대용량(팩),,,,,,,76.0,13.0,5.846153846153846
297453,트레이더스,아보카도,14과,페루,봉지,14 봉 7,6,1.8,,99,1057,2500000284892,페루산 아보카도 7-9입,,,,,,,594.0,13.0,45.69230769230769
277011,엠패스트,레몬,115과,칠레,벌크,115 벌크,1,17.0,,3,51,5010530,레몬115_칠레,,,,,,,3.0,1.0,3.0
277096,트레이더스,레몬,140과,칠레,봉지,140 봉 18,6,2.2,재고 74,94,1235,2500000191077,칠레산 레몬 2.1kg/봉,,,,,,,120.0,10.0,12.0
279045,노브랜드,라임,200과,멕시코,팩,200 팩 3,4,0.3,,1,1,8801483021351,라임 (3입/팩),,,,,,,4.0,15.0,0.2666666666666666
279045,롯데마트,라임,200과,멕시코,팩,200 팩 3,6,0.3,,11,17,8801483021351,멕시코라임3입/팩,,,,,,,66.0,15.0,4.4
279045,롯데슈퍼,라임,200과,멕시코,팩,200 팩 3,4,0.3,,5,5,8801483021351,멕시코산라임3입/팩,,,,,,,20.0,15.0,1.3333333333333333
279045,에브리데이,라임,200과,멕시코,팩,200 팩 3,4,0.3,,6,6,2500000091933,라임(3입/팩),,,,,,,24.0,15.0,1.6
279160,트레이더스,라임,200과,멕시코,봉지,200 봉 12,8,1.1,,11,92,2500000261244,멕시코산 라임 1kg(봉),,,,,,,88.0,15.0,5.866666666666666
279045,홈플러스슈퍼,라임,200과,멕시코,팩,200 팩 3,3,0.3,,8,6,8801483021351,상큼한라임(멕시코산)_3입(팩),,,,,,,24.0,15.0,1.6
279192,롯데마트,라임,200과,멕시코,소벌크,200 소벌크 30,1,2.7,,12,32,2609960000006,멕시코라임(벌크),,,,,,,12.0,15.0,0.8
