품목번호,업체,품목,과수,원산지,포장형태,상품명,입수,단량,제고/예비 생산 수량,수량,중량,바코드,상품명2,작업인원,작업시간,품종,원산지,바코드2,진열기간,입수*수량,작업난도,eta
248111,롯데슈퍼,N.Z 키위 골드,44과,골드,벌크,44과 벌크,1,5.8,,63,365,2673320000005,제스프리골드키위44과/개,,,,,,,63.0,6.0,10.5
247201,엠패스트,N.Z 키위 골드,48과,골드,벌크,48과 벌크,1,5.8,,63,365,5014212,제스프리 썬골드키위벌크(48과),,,,,,,63.0,6.0,10.5
248232,트레이더스,N.Z 키위 골드,41과,골드,캡,41 캡 15,4,2.2,예비 450(37과 14입),906,7937,2500000282645,뉴질랜드 제스프리 썬골드키위 2.1kg,,,,,,,3624.0,20.0,181.2
2485084,이마트,N.Z 키위 골드,44과,골드,트레이,44 TR 20,1,2.6,,1170,3077,2500000076862,(S)제스프리 골드키위세트(G),,,,,,,1170.0,6.0,195.0
248201,에브리데이,N.Z 키위 골드,52과,골드,트레이,52 TR 22,1,2.5,,4,10,2500000024726,제스프리 골드키위세트,,,,,,,4.0,6.0,0.6666666666666666
246060,이마트,N.Z 키위 그린,72과,그린,트레이,72 TR 18,1,2.5,,95,238,2500000024733,(S)제스프리 그린키위세트(G),,,,,,,95.0,6.0,15.833333333333334
270028,트레이더스,N.Z 키위 그린,72과,그린,트레이,72+41 TR 16,1,4.5,인우 작업,118,529,2500000106712,제스프리 골드&그린키위 세트,,,,,,,118.0,,
24850831,이마트,N.Z 키위 골드,31과,골드,트레이,31 TR 16,1,3.0,인우 작업,5,15,2507281019397,(S)제스프리키위프리미엄세트,,,,,,,5.0,,
248205,트레이더스,N.Z 키위 골드,41과,골드,트레이,41 TR 32,1,4.5,인우 작업,138,625,2500000167263,제스프리 썬골드키위 세트,,,,,,,138.0,,
2485081,롯데마트,N.Z 키위 골드,48과,골드,트레이,48 TR 24,1,2.9,인우 작업,10,29,8809048477018,제스프리골드키위(세트),,,,,,,10.0,,
234514,홈플러스마트,N.Z 키위 그린,119과,그린,팩,119 캡 12,8,1.1,,55,466,8809048476677,제스프리_그린키위_8-14입(팩),,,,,,,440.0,24.0,18.33333333333333
246056,홈플러스슈퍼,N.Z 키위 그린,119과,그린,팩,119 캡 11,4,1.0,,30,115,8801483775094,제스프리그린키위_7-11입(팩),,,,,,,120.0,24.0,5.0
241923,롯데슈퍼,N.Z 키위 그린,119과,그린,팩,119 팩 10,4,0.9,,45,157,8801483848057,제스프리그린키위7~10입/팩,,,,,,,180.0,24.0,7.5
270062,에브리데이,N.Z 키위 그린,119과,그린,캡,119 캡 10,6,0.9,,25,131,2500000217388,그린키위 (팩),,,,,,,150.0,24.0,6.25
241976,노브랜드,N.Z 키위 그린,104과,그린,팩,104 1+1 4,4,0.8,,84,259,8801483057855,제스프리 그린키위 2팩,,,,,,,336.0,24.0,14.0
241931,노브랜드,N.Z 키위 그린,65과,그린,팩,65 팩 6,6,0.9,,6,33,2000001440438,제스프리 그린키위(팩)jumbo,,,,,,,36.0,24.0,1.5
241854,트레이더스,N.Z 키위 그린,65과,그린,캡,65 캡 16,4,2.5,재고 224,156,1535,2500000282652,뉴질랜드 제스프리 그린키위 2.4kg,,,,,,,624.0,24.0,26.0
246025,이마트,N.Z 키위 그린,93과,그린,캡,93 캡 11,8,1.2,재고 3,119,1123,2500000070013,제스프리그린키위/팩,,,,,,,952.0,24.0,39.66666666666666
242242,롯데마트,N.Z 키위 그린 유기농,85과,그린,캡,유) 85 팩 4,8,0.5,,3,11,430001117825,제스프리유기농그린키위(4-5입/팩),,,,,,,24.0,24.0,1.0
242250,에브리데이,N.Z 키위 그린 유기농,85과,그린,팩,유) 85 팩 4,6,0.5,,7,20,1500000043162,(JN)유기농그린키위(4입/팩),,,,,,,42.0,24.0,1.75
242248,이마트,N.Z 키위 그린 유기농,85과,그린,팩,유) 85 팩 4,10,0.5,,18,85,1500000043162,유기농제스프리그린키위(팩),,,,,,,180.0,24.0,7.5
248104,이마트,N.Z 키위 골드,44과,골드,캡,44 캡 9,8,1.2,재고 47(52과 11입),568,5589,2500000070020,제스프리 썬골드키위/팩,,,,,,,4544.0,28.0,162.28571428571428
108006,롯데마트,호박 고구마(하계),중,,봉지,중 봉지 0.7kg,8,0.7,,11,62,400267040007,한입호박고구마(700g/봉),,,,,,,88.0,12.0,7.333333333333333
108006,롯데슈퍼,호박 고구마(하계),중,,봉지,중 봉지 0.7kg,10,0.7,,13,91,8809207261526,한입호박고구마/봉,,,,,,,130.0,12.0,10.833333333333334
108058,이마트,호박 고구마(하계),중,국내산,봉지,중 봉지 1kg,12,1.0,,7,84,2500000291333,(햇)한입 호박 고구마(1kg/봉),,,,,,,84.0,12.0,7.0
105170,롯데마트,호박 고구마(하계),상,국내산,봉지,상 봉지 1kg,8,1.0,,34,272,8801483775339,햇호박고구마(1kg/봉),,,,,,,272.0,12.0,22.666666666666668
108092,롯데슈퍼,호박 고구마(하계),상,국내산,봉지,상 봉지 1kg,8,1.0,,15,120,8801483775339,호박고구마1KG,,,,,,,120.0,12.0,10.0
108057,이마트,호박 고구마(하계),상,국내산,봉지,상 봉지 1kg,12,1.0,,38,456,2500000274831,(햇)호박고구마(1kg/봉),,,,,,,456.0,12.0,38.0
108056,홈플러스마트,호박 고구마(하계),상,국내산,봉지,상 봉지 1kg,8,1.0,,35,280,8809172890059,호박고구마_1KG봉,,,,,,,280.0,12.0,23.33333333333333
