품목번호,업체,품목,과수,원산지,포장형태,상품명,입수,단량,제고/예비 생산 수량,수량,중량,바코드,상품명2,작업인원,작업시간,품종,원산지,바코드2,진열기간,입수*수량,작업난도,eta
272285,노브랜드,오렌지,88과,미국,봉지,88 봉지 13,3,2.7,세콰이어 레귤러,181,1450,2000001440384,네이블오렌지 기획(봉),,,,,,,543.0,8.0,67.875
272249,트레이더스,오렌지,56과,미국,소박스,56 소박스 19,1,6.1,세콰이어 레귤러,144,880,2500000206009,세콰이어 오렌지 6kg/박스,,,,,,,144.0,8.0,18.0
272250,트레이더스,오렌지,56과,미국,소박스,56 소박스 15,1,4.8,재고 295. 고당도,1381,6656,2500000276149,당도선별 오렌지 4.5kg/박스,,,,,,,1086.0,8.0,135.75
272299,트레이더스,오렌지,88과,미국,소박스,88 소박스 24,1,4.9,재고 117. 고당도,1379,6757,2500000276149,당도선별 오렌지 4.5kg/박스*,,,,,,,1262.0,8.0,157.75
108044,이마트,호박 고구마(저장),중,국내산,봉지,중 봉지 1kg,12,1.0,중2 사용,8,96,2500000291333,한입 호박 고구마(1kg/봉),,,,,,,96.0,12.0,8.0
117016,롯데슈퍼,호박 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,,82,656,8801483775339,호박고구마1KG,,,,,,,656.0,14.0,46.85714285714285
108042,롯데마트,호박 고구마(저장),특,국내산,봉지,특 봉지 1kg,8,1.0,,218,1744,430001162412,호박고구마(1kg/봉),,,,,,,1744.0,14.0,124.57142857142856
108045,이마트,호박 고구마(저장),상,국내산,봉지,상 봉지 1kg,12,1.0,,20,240,2500000274831,호박고구마(1kg/봉),,,,,,,240.0,12.0,20.0
111237,이마트,일반 고구마(저장),중,국내산,봉지,중 봉지 1kg,12,1.0,,29,348,2500000291326,한입 밤고구마(1kg/봉),,,,,,,348.0,12.0,29.0
111185,홈플러스마트,일반 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,,46,368,8809172890042,꿀고구마_1KG(봉),,,,,,,368.0,12.0,30.666666666666668
111238,이마트,일반 고구마(저장),상,국내산,봉지,상 봉지 1kg,12,1.0,,40,480,2500000274824,밤고구마(1kg/봉),,,,,,,480.0,12.0,40.0
111253,롯데슈퍼,일반 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,,66,528,8801483775322,고구마1KG,,,,,,,528.0,14.0,37.71428571428572
111251,롯데마트,일반 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,가장 마지막 작업으로,225,1800,430001161293,밤고구마(1kg/봉),,,,,,,1800.0,14.0,128.57142857142858
231670,이마트,참다래 그린,115과,국내산,캡,115 캡 12,8,1.0,,126,1048,2507281010738,제주그린키위 8~12입팩,,,,,,,1008.0,10.0,100.8
231893,홈플러스마트,참다래 그린,115과,국내산,캡,115 캡 13,8,1.1,,7,63,8809919990035,국산_그린키위_9-13입(팩),,,,,,,56.0,10.0,5.6
231862,에브리데이,참다래 그린,135과,국내산,캡,135 캡 11,6,0.8,,35,170,2500000206955,제주참다래(팩),,,,,,,210.0,10.0,21.0
231987,홈플러스슈퍼,참다래 그린,155과,국내산,캡,155 캡 13,5,0.8,,39,164,8809144993078,국산그린키위_9-13입(팩),,,,,,,195.0,10.0,19.5
231610,트레이더스,참다래 그린,78과,국내산,캡,78 캡 18,4,2.3,재고 98,82,758,2500000113000,제주 그린키위 2.2kg(팩),,,,,,,328.0,,
296956,트레이더스,자몽,45과,이스라엘,소박스,45 소박스 11,1,3.9,재고 407,312,1220,2500000337727,이스라엘 자몽 7-11입/박스,,,,,,,312.0,8.0,39.0
297453,트레이더스,아보카도,16과,페루,봉지,16 봉 7,6,1.8,재고 31,144,1538,2500000284892,페루산 아보카도 7-9입,,,,,,,678.0,8.0,84.75
297473,롯데슈퍼,아보카도,20과,페루,팩,20 봉 2,8,0.4,,8,26,8801483219147,페루산아보카도2입/봉,,,,,,,64.0,10.0,6.4
279159,트레이더스,라임,175과,멕시코,봉지,175 봉 10,8,1.0,재고 1,22,176,2500000261244,멕시코산 라임 1kg(봉),,,,,,,176.0,15.0,11.733333333333333
279192,롯데마트,라임,200과,멕시코,소벌크,200 소벌크 30,1,2.7,,14,38,2609960000006,멕시코라임(벌크),,,,,,,14.0,15.0,0.9333333333333332
279044,롯데마트,라임,175과,멕시코,팩,175 팩 3,6,0.3,,9,16,8801483021351,멕시코라임3입/팩,,,,,,,54.0,15.0,3.6
279126,롯데슈퍼,라임,175과,멕시코,팩,175 팩 3,4,0.3,,6,7,8801483021351,멕시코산라임3입/팩,,,,,,,24.0,15.0,1.6
279129,에브리데이,라임,175과,멕시코,팩,175 팩 3,4,0.3,,5,6,2500000091933,라임(3입/팩),,,,,,,20.0,15.0,1.3333333333333333
279044,홈플러스슈퍼,라임,175과,멕시코,팩,175 팩 3,3,0.3,,9,8,8801483021351,상큼한라임(멕시코산)_3입(팩),,,,,,,27.0,15.0,1.8
105168,홈플러스마트,호박 고구마(저장),상,국내산,봉지,상 봉지 1.5kg,8,1.5,특1 + 특2 혼입,135,1620,8809280982127,호박고구마_1.5KG(봉),,,,,,,1080.0,10.0,108.0
111105,롯데마트,일반 고구마(저장),특,국내산,소박스,특 소박스 1.5kg,1,1.5,예비 139,140,210,400331700004,밤고구마(1.5KG/박스),,,,,,,1.0,10.0,0.1
111093,롯데슈퍼,일반 고구마(저장),특,국내산,소박스,특 소박스 1.5kg,1,1.5,예비 14,81,122,2270140000002,고구마/BOX,,,,,,,67.0,10.0,6.7
111083,이마트,일반 고구마(저장),특,국내산,소박스,특 소박스 2kg,1,2.0,,48,96,2500000076213,밤고구마(2kg/박스),,,,,,,48.0,10.0,4.8
111106,홈플러스마트,일반 고구마(저장),특,국내산,소박스,특 소박스 2kg,1,2.0,,454,908,8809048243248,해남땅끝고구마_2KG(박스),,,,,,,454.0,10.0,45.4
277586,롯데슈퍼,레몬,140과,미국,봉지,140 봉 2,6,0.2,,18,26,8801483219314,미국산레몬2입/봉,,,,,,,108.0,10.0,10.8
277564,트레이더스,레몬,115과,미국,봉지,115 봉 15,6,2.2,재고 110,161,2116,2500000191046,미국산 레몬 15-19입/봉,,,,,,,306.0,8.0,38.25
