품목번호,업체,품목,과수,원산지,포장형태,상품명,입수,단량,제고/예비 생산 수량,수량,중량,바코드,상품명2,작업인원,작업시간,품종,원산지,바코드2,진열기간,입수*수량,작업난도,eta
261561,홈플러스슈퍼,제주골드,59과,국내산,캡,59 캡 8,6,0.8,품위 확인 필요,20,94,8801483023577.0,제주골드키위_7-9입_(팩),,,,,,,120.0,15.0,8.0
261450,트레이더스,제주골드,48과,제주골드,팩,48 캡 11,6,1.3,재고 125,18,144,2500000113017.0,제스프리 제주골드키위 1.3kg/팩,,,,,,,,,
261511,홈플러스마트,제주골드,48과,제주골드,캡,48 캡 7,8,0.9,품위 확인 필요,331,2251,8809048474482.0,제스프리_골드키위(제주)_7-10입(팩),,,,,,,2648.0,15.0,176.53333333333333
108045,이마트,호박 고구마(저장),상,국내산,봉지,상 봉지 1kg,12,1.0,상 + 잔상,22,264,2500000274831.0,호박고구마(1kg/봉),,,,,,,264.0,11.0,24.0
105144,홈플러스마트,호박 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,,18,144,8809172890059.0,호박고구마_1KG봉,,,,,,,144.0,11.0,13.090909090909092
108044,이마트,호박 고구마(저장),중,국내산,봉지,중 봉지 1kg,12,1.0,작은 잔상 사용,11,132,2500000291333.0,한입 호박 고구마(1kg/봉),,,,,,,132.0,11.0,12.0
111237,이마트,일반 고구마(저장),중,국내산,봉지,중 봉지 1kg,12,1.0,상 + 상비품,26,312,2500000291326.0,한입 밤고구마(1kg/봉),,,,,,,312.0,11.0,28.363636363636363
111207,롯데슈퍼,일반 고구마(저장),상,국내산,봉지,상 봉지 700g,10,0.7,,3,21,2759600000009.0,밤고구마/700g/봉,,,,,,,30.0,11.0,2.727272727272727
111238,이마트,일반 고구마(저장),상,국내산,봉지,상 봉지 1kg,12,1.0,,50,600,2500000274824.0,밤고구마(1kg/봉),,,,,,,600.0,11.0,54.54545454545455
111185,홈플러스마트,일반 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,,3,24,8809172890042.0,밤꿀고구마_1KG(봉),,,,,,,24.0,11.0,2.1818181818181817
111083,이마트,일반 고구마(저장),특,국내산,소박스,특 소박스 2kg,1,2.0,"특1 + 특2
특1을 더 많이 소진",57,114,2500000076213.0,밤고구마(2kg/박스),,,,,,,57.0,11.0,5.181818181818182
111093,롯데슈퍼,일반 고구마(저장),특,국내산,소박스,특 소박스 1.5kg,1,1.5,,4,6,2270140000002.0,고구마/BOX,,,,,,,4.0,11.0,0.3636363636363636
111105,롯데마트,일반 고구마(저장),특,국내산,소박스,특 소박스 1.5kg,1,1.5,,360,540,400331700004.0,햇밤고구마(1.5KG/박스),,,,,,,360.0,11.0,32.72727272727273
