품목번호,업체,품목,과수,원산지,포장형태,상품명,입수,단량,제고/예비 생산 수량,수량,중량,바코드,상품명2,작업인원,작업시간,품종,원산지,바코드2,진열기간,입수*수량,작업난도,eta
248359,에브리데이,N.Z 키위 골드,59과,골드,캡,59 캡 9,6,0.9,,5,26.0,2500000216244,(NZ)골드키위(팩),,,,,,,30.0,28.0,1.0714285714285714
248389,이마트,N.Z 키위 골드,59과,골드,봉지,59 봉 2,10,0.2,,28,56.0,2500000224164,제스프리 썬골드키위 2입/봉,,,,,,,280.0,28.0,10.0
248370,노브랜드,N.Z 키위 골드,37과,골드,캡,37 캡 6,4,0.9,,33,124.0,2000001241097,제스프리골드키위(팩)JUMBO,,,,,,,132.0,28.0,4.714285714285714
248493,홈플러스슈퍼,N.Z 키위 골드,37과,골드,캡,37 캡 6,4,0.9,,4,15.0,8809048476363,제스프리_점보썬골드키위_5-6입(팩),,,,,,,16.0,28.0,0.5714285714285714
248434,롯데마트,N.Z 키위 골드,31과,골드,팩,31 팩 6,6,1.1,,10,67.0,430001117832,제스프리자이언트골드키위(6입/팩),,,,,,,60.0,28.0,2.142857142857143
247948,홈플러스마트,N.Z 키위 골드,48과,골드,캡,48 캡 8,8,1.0,,100,776.0,8809048473256,제스프리_썬골드키위_7-12입(팩),,,,,,,800.0,28.0,28.571428571428573
248496,홈플러스슈퍼,N.Z 키위 골드,48과,골드,캡,48 캡 7,6,0.9,,266,1420.0,8801483116101,제스프리썬골드키위_7-10입(팩),,,,,,,1596.0,28.0,57.0
2485005,홈플러스마트,N.Z 키위 골드,48과,골드,소박스,48 소박스 13,1,1.6,,1612,2515.0,8809048475830,제스프리_썬골드키위_12-16입(박스),,,,,,,1612.0,20.0,80.6
2485006,롯데마트,N.Z 키위 골드,52과,골드,소박스,52 소박스 14,1,1.6,공동 작업,4913,7664.0,8809048477087,한판제스프리골드키위,,,,,,,4913.0,23.0,213.6086956521739
248272,이마트,N.Z 키위 골드,41과,골드,캡,41 캡 8,8,1.1,예비 480,244,2206.0,2500000070020,제스프리 썬골드키위/팩,,,,,,,,,
248272,이마트,N.Z 키위 골드,41과,골드,캡,41 캡 8,8,1.1,남은 재고 날짜 교환,236,2076.8,2500000070020,제스프리 썬골드키위/팩,,,,,,,1888.0,30.0,62.93333333333333
248248,트레이더스,N.Z 키위 골드,37과,골드,캡,37 캡 14,4,2.3,예비 666,732,6588.0,2500000282645,뉴질랜드 제스프리 썬골드키위 2.1kg,,,,,,,264.0,20.0,13.2
248248,트레이더스,N.Z 키위 골드,37과,골드,캡,37 캡 14,4,2.3,예비 진행,960,8832.0,2500000282645,뉴질랜드 제스프리 썬골드키위 2.1kg,,,,,,,1176.0,20.0,58.8
297415,도매,참다래 그린,155과,국내산,캡,155 캡 16(정품),1,1.0322580645161297,"예상 숫자
 ""참다래(키위) 1kg 팩""
스티커 부착",360,371.6129032258067,"DA-1000, NZ 골드박스에 3입씩 담기",,,,,,,,360.0,12.0,30.0
272164,엠패스트,오렌지,56과,미국,벌크,56과 벌크,1,18.0,"약선별
작은 곰팡이는 솔로 제거",19,342.0,5010653,네이블 오렌지 56과_미국산,,,,,,,19.0,2.0,9.5
272262,트레이더스,오렌지,72과,미국,소박스,72 소박스 18,1,4.5,예비 105,104,468.0,2500000276149,당도선별 오렌지 4.5kg/박스,,,,,,,104.0,,
272299,트레이더스,오렌지,88과,미국,소박스,88 소박스 24,1,4.9,재고 7,106,519.0,2500000276149,당도선별 오렌지 4.5kg/박스*,,,,,,,99.0,7.0,14.142857142857142
272242,트레이더스,오렌지,72과,미국,소벌크,72 소박스 24,1,6.0,예비 420,918,5508.0,2500000206009,세콰이어 오렌지 6kg/박스,,,,,,,498.0,7.0,71.14285714285714
272271,트레이더스,오렌지,88과,미국,소박스,88 소박스 30,1,6.1,재고 420,918,5637.0,2500000206009,세콰이어 오렌지 6kg/박스*,,,,,,,498.0,7.0,71.14285714285714
272285,노브랜드,오렌지,88과,미국,봉지,88 봉지 13,3,2.7,예비 78,275,2203.0,2000001440384,네이블오렌지 기획(봉),,,,,,,591.0,10.0,59.1
2485007,롯데슈퍼,N.Z 키위 골드,52과,골드,소박스,52 소박스 14,1,1.6,,1874,2923.0,8809048477087,한판제스프리골드키위/박스,,,,,,,1874.0,23.0,81.47826086956522
2485006,롯데마트,N.Z 키위 골드,52과,골드,소박스,52 소박스 14,1,1.6,공동 작업,4913,7664.0,8809048477087,한판제스프리골드키위,,,,,,,4913.0,23.0,213.6086956521739
295877,노브랜드,망고,14과,태국,팩,14 팩 2,4,0.7,,160,454.0,2087685936631,태국산망고2입(팩),,,,,,,640.0,15.0,42.66666666666666
295891,롯데마트,망고,14과,태국,팩,14 팩 2,4,0.7,,79,224.0,400388600005,태국망고(2입/팩),,,,,,,316.0,15.0,21.066666666666663
295851,롯데슈퍼,망고,14과,태국,벌크,14과 벌크,1,5.0,,177,885.0,2522810000004,태국산골드망고14과/개,,,,,,,177.0,15.0,11.8
295878,에브리데이,망고,14과,태국,팩,16 팩 2,4,0.6,,22,55.0,8801483541002,망고2입/팩,,,,,,,88.0,15.0,5.866666666666666
295877,이마트,망고,14과,태국,팩,14 팩 2,8,0.7,,122,693.0,2500000108563,태국산망고2입/팩,,,,,,,976.0,15.0,65.06666666666666
295875,트레이더스,망고,14과,태국,팩,14 팩 4,6,1.4,,112,961.0,2500000086755,태국산 망고 4입/팩,,,,,,,672.0,15.0,44.8
295851,홈플러스마트,망고,14과,태국,벌크,14과 벌크,1,5.0,,307,1535.0,3509,항공직송_골드망고(태국)_개,,,,,,,307.0,15.0,20.466666666666665
295852,에브리데이,망고,16과,태국,벌크,16과 벌크,1,5.0,,434,2170.0,2500000184567,태국망고 3개 구매 시,,,,,,,434.0,15.0,28.933333333333334
295852,홈플러스슈퍼,망고,16과,태국,벌크,16과 벌크,1,5.0,,354,1770.0,2608,망고(태국)_개(특),,,,,,,354.0,15.0,23.6
295181,롯데마트,망고,20과,필리핀,팩,20 팩 3,4,0.8,,44,132.0,400441030008,필리핀망고(3입/팩),,,,,,,176.0,15.0,11.733333333333333
295185,롯데슈퍼,망고,24과,필리핀,팩,24 팩 3,4,0.6,,44,109.0,400583880004,필리핀산카라바오망고3입/팩,,,,,,,176.0,15.0,11.733333333333333
295196,이마트,망고,24과,필리핀,팩,20 팩 3,6,0.8,,51,230.0,2500000286773,필리핀 망고 3입/팩,,,,,,,306.0,15.0,20.4
295199,홈플러스마트,망고,24과,필리핀,팩,24 팩 3,4,0.6,,20,50.0,8801483775186,망고(필리핀)_3입(팩),,,,,,,80.0,15.0,5.333333333333333
295194,홈플러스슈퍼,망고,24과,필리핀,팩,24 팩 3,4,0.6,,9,22.0,8801483221508,필리핀망고_3입(팩),,,,,,,36.0,15.0,2.4
302013,홈플러스마트,망고스틴,XXL,태국,캡,XXL 망 500g,5,0.5,,29,73.0,8809226300619,망고스틴(태국)_4-7입_망,,,,,,,145.0,15.0,9.666666666666666
277563,트레이더스,레몬,115과,미국,봉지,115 봉 15,6,2.2,예비 262,90,1199.0,2500000191046,미국산 레몬 2.1kg/봉,,,,,,,540.0,,
277586,롯데슈퍼,레몬,140과,미국,봉지,140 봉 2,6,0.2,,31,45.0,8801483219314,미국산레몬2입/봉,,,,,,,186.0,10.0,18.6
297474,트레이더스,아보카도,16과,페루,봉지,16 봉 7,6,1.8,"예비 87.
오후 입고 계획",93,977.0,2500000284892,페루산 아보카도 7-9입,,,,,,,36.0,8.0,4.5
297473,롯데슈퍼,아보카도,20과,페루,봉지,20 봉 2,8,0.4,,6,19.0,8801483219147,페루산아보카도2입/봉,,,,,,,48.0,10.0,4.8
297415,에브리데이,아보카도,20과,페루,캡,20 캡 5,4,1.0,,36,144.0,2500000257575,(P)아보카도대용량(팩),,,,,,,144.0,10.0,14.4
279045,롯데마트,라임,200과,멕시코,팩,200 팩 3,6,0.3,,20,31.0,8801483021351,멕시코라임3입/팩,,,,,,,120.0,15.0,8.0
279045,롯데슈퍼,라임,200과,멕시코,팩,200 팩 3,4,0.3,,7,7.0,8801483021351,멕시코산라임3입/팩,,,,,,,28.0,15.0,1.8666666666666667
279045,에브리데이,라임,200과,멕시코,팩,200 팩 3,4,0.3,,12,12.0,2500000091933,라임(3입/팩),,,,,,,48.0,15.0,3.2
279045,홈플러스마트,라임,200과,멕시코,팩,200 팩 3,6,0.3,,58,90.0,8801483021351,상큼한라임(멕시코산)_3입(팩),,,,,,,348.0,15.0,23.2
279045,홈플러스슈퍼,라임,200과,멕시코,팩,200 팩 3,3,0.3,,5,4.0,8801483021351,상큼한라임(멕시코산)_3입(팩),,,,,,,15.0,15.0,1.0
279192,롯데마트,라임,200과,멕시코,소벌크,200 소벌크 30,1,2.7,,17,46.0,2609960000006,멕시코라임(벌크),,,,,,,17.0,15.0,1.1333333333333333
279159,트레이더스,라임,175과,멕시코,봉지,175 봉 10,8,1.0,,19,152.0,2500000261244,멕시코산 라임 1kg(봉),,,,,,,152.0,15.0,10.133333333333333
