품목번호,업체,품목,과수,원산지,포장형태,상품명,입수,단량,제고/예비 생산 수량,수량,중량,바코드,상품명2,작업인원,작업시간,품종,원산지,바코드2,진열기간,입수*수량,작업난도,eta
248248,트레이더스,N.Z 키위 골드,31과,골드,캡,31 캡 12,4,2.3,재고 191,258,2322,2500000282645,뉴질랜드 제스프리 썬골드키위 2.1kg,,,,,,,268.0,22.0,12.181818181818182
248248,트레이더스,N.Z 키위 골드,31과,골드,캡,31 캡 12,4,2.3,예비 진행,600,5520,2500000282645,뉴질랜드 제스프리 썬골드키위 2.1kg,,,,,,,2400.0,22.0,109.0909090909091
277563,트레이더스,레몬,115과,미국,봉지,115 봉 15,6,2.2,재고 59,71,946,2500000191046,미국산 레몬 2.1kg/봉,,,,,,,72.0,8.0,9.0
277586,롯데슈퍼,레몬,140과,미국,봉지,140 봉 2,6,0.2,,23,33,8801483219314,미국산레몬2입/봉,,,,,,,138.0,12.0,11.5
297453,트레이더스,아보카도,18과,페루,봉지,18 봉 8,6,1.8,재고 53,56,598,2500000284892,페루산 아보카도 7-9입,,,,,,,18.0,8.0,2.25
297473,롯데슈퍼,아보카도,20과,페루,봉지,20 봉 2,8,0.4,,4,13,8801483219147,페루산아보카도2입/봉,,,,,,,32.0,12.0,2.6666666666666665
297415,에브리데이,아보카도,20과,페루,캡,20 캡 5,4,1.0,,24,96,2500000257575,(P)아보카도대용량(팩),,,,,,,96.0,12.0,8.0
297457,엠패스트,아보카도,20과,페루,벌크,20과 벌크,1,4.0,약선별,2,8,5012813,페루산 아보카도20입,,,,,,,2.0,1.0,2.0
296407,트레이더스,자몽,32과,미국,소박스,32 소박스 9,1,4.5,재고 296,156,702,2500000110580,미국산 자몽 7-11입/박스,,,,,,,156.0,,
279045,롯데마트,라임,200과,멕시코,팩,200 팩 3,6,0.3,,21,33,8801483021351,멕시코라임3입/팩,,,,,,,126.0,7.0,18.0
279045,롯데슈퍼,라임,200과,멕시코,팩,200 팩 3,4,0.3,,4,4,8801483021351,멕시코산라임3입/팩,,,,,,,16.0,7.0,2.2857142857142856
279045,에브리데이,라임,200과,멕시코,팩,200 팩 3,4,0.3,,8,8,2500000091933,라임(3입/팩),,,,,,,32.0,7.0,4.571428571428571
279045,홈플러스슈퍼,라임,200과,멕시코,팩,200 팩 3,3,0.3,,10,8,8801483021351,상큼한라임(멕시코산)_3입(팩),,,,,,,30.0,7.0,4.285714285714286
279192,롯데마트,라임,200과,멕시코,소벌크,200 소벌크 30,1,2.7,,13,35,2609960000006,멕시코라임(벌크),,,,,,,13.0,7.0,1.8571428571428568
279159,트레이더스,라임,175과,멕시코,봉지,175 봉 10,8,1.0,재고 1,14,112,2500000261244,멕시코산 라임 1kg(봉),,,,,,,112.0,7.0,16.0
294099,트레이더스,체리,10,미국,캡,10 캡 700g,8,0.7,재고 6(품위 확인 필),36,202,2500000185656,미국산 체리 700g/팩,,,,,,,288.0,9.0,32.0
294545,롯데마트,체리,10.5,미국,캡,10.5 캡 300g,6,0.3,,117,211,8809640112843,미국산체리(300G/팩),,,,,,,702.0,9.0,78.0
294537,에브리데이,체리,10.5,미국,캡,10.5 캡 300g,6,0.3,,43,77,2500000155802,(BL)체리 300g/팩,,,,,,,258.0,9.0,28.666666666666668
294547,엠패스트,체리,10.5,미국,캡,10.5 캡 300g,4,0.3,,12,14,8809037670376,체리 미국산(팩),,,,,,,48.0,9.0,5.333333333333333
294546,홈플러스마트,체리,10.5,미국,캡,10.5 캡 300g,6,0.3,,67,121,8809807342106,항공직송_체리(미국산)_300G(팩),,,,,,,402.0,9.0,44.66666666666666
294021,홈플러스슈퍼,체리,10.5,미국,캡,10.5 캡 300g,4,0.3,,142,170,8809807342106,항공직송_체리(미국산)_300G(팩),,,,,,,568.0,9.0,63.11111111111112
248109,이마트,N.Z 키위 골드,44과,골드,캡,44 캡 9,8,1.2,예비 96,61,581,2500000070020,제스프리 썬골드키위/팩,,,,,,,488.0,,
295877,노브랜드,망고,14과,태국,팩,14 팩 2,4,0.7,,425,1207,2087685936631,태국산망고2입(팩),,,,,,,1700.0,15.0,113.33333333333331
295891,롯데마트,망고,14과,태국,팩,14 팩 2,4,0.7,,32,91,400388600005,태국망고(2입/팩),,,,,,,128.0,15.0,8.533333333333333
295851,롯데슈퍼,망고,14과,태국,벌크,14과 벌크,1,5.0,,86,430,2522810000004,태국산골드망고14과/개,,,,,,,86.0,15.0,5.733333333333333
