품목번호,업체,품목,과수,원산지,포장형태,상품명,입수,단량,제고/예비 생산 수량,수량,중량,바코드,상품명2,작업인원,작업시간,품종,원산지,바코드2,진열기간,입수*수량,작업난도,eta
242248,이마트,N.Z 키위 그린 유기농,85과,그린,팩,유) 85 팩 4,10,0.5,,11,52,1500000043162,유기농제스프리그린키위(팩),,,,,,,110.0,24.0,4.583333333333333
248370,노브랜드,N.Z 키위 골드,37과,골드,캡,37 캡 6,4,0.9,,30,113,2000001241097,제스프리골드키위(팩)JUMBO,,,,,,,120.0,26.0,4.615384615384615
2485048,롯데슈퍼,N.Z 키위 골드,37과,골드,팩,37 팩 6,6,0.9,,38,214,8801483775414,제스프리점보골드키위4-6입팩,,,,,,,228.0,26.0,8.76923076923077
247674,이마트,N.Z 키위 골드,37과,골드,캡,37 캡 6,12,0.9,,36,393,2507281018208,제스프리점보골드키위(5~6입),,,,,,,432.0,26.0,16.615384615384617
248493,홈플러스슈퍼,N.Z 키위 골드,37과,골드,캡,37 캡 6,4,0.9,,6,23,8809048476363,제스프리_킹점보썬골드키위_5-6입(팩),,,,,,,24.0,26.0,0.9230769230769232
2485070,노브랜드,N.Z 키위 골드,37과,골드,팩,37 팩 6,4,0.9,,18,68,2087685951252,제스프리 골드키위 자이언트점보 6입,,,,,,,72.0,26.0,2.769230769230769
248235,트레이더스,N.Z 키위 골드,41과,골드,캡,41 캡 15,4,2.1,재고 351,474,4020,2500000282645,뉴질랜드 제스프리 썬골드키위 2.1kg,,,,,,,492.0,26.0,18.923076923076923
248136,에브리데이,N.Z 키위 골드,44과,골드,캡,44 캡 6,6,0.9,,105,536,2500000216244,(NZ)골드키위(팩),,,,,,,630.0,26.0,24.23076923076923
248135,이마트,N.Z 키위 골드,48과,골드,캡,48 캡 10,8,1.2,재고 5,108,1045,2500000070020,제스프리 썬골드키위/팩,,,,,,,864.0,26.0,33.23076923076923
2485018,홈플러스마트,N.Z 키위 골드,48과,골드,캡,48 캡 7,8,0.9,재고 1,256,1741,8809048473256,제스프리_썬골드키위_7-12입(팩),,,,,,,2048.0,26.0,78.76923076923077
248492,홈플러스슈퍼,N.Z 키위 골드,48과,골드,캡,48 캡 7,6,0.9,,260,1326,8801483116101,제스프리썬골드키위_7-10입(팩),,,,,,,1560.0,26.0,60.0
248389,이마트,N.Z 키위 골드,59과,골드,봉지,59 봉 2,10,0.2,,13,26,2500000224164,제스프리 썬골드키위 2입/봉,,,,,,,130.0,26.0,5.0
248860,이마트,N.Z 키위 골드 유기농,41과,골드,캡,유) 41 캡 7,12,1.0,,19,226,2507281017959,유기농 제스프리 썬골드키위(6~7입/팩),,,,,,,228.0,26.0,8.76923076923077
248681,이마트,N.Z 키위 골드 유기농,41과,골드유기농,캡,유) 41 팩 2,10,0.3,,7,20,2500000286278,유기농 제스프리 킹골드키위 (2입),,,,,,,70.0,26.0,2.6923076923076925
248672,롯데마트,N.Z 키위 골드 유기농,48과,골드유기농,팩,유) 48 팩 4,8,0.5,재고 3,9,35,430001117818,제스프리유기농골드키위(4-5입/팩),,,,,,,72.0,26.0,2.769230769230769
248640,에브리데이,N.Z 키위 골드 유기농,48과,골드유기농,팩,유) 48 팩 4,6,0.5,,8,23,1500000039769,(JN)유기농골드키위(4입/팩),,,,,,,48.0,26.0,1.8461538461538465
248588,이마트,N.Z 키위 골드 유기농,48과,골드유기농,팩,유) 48 팩 4,10,0.5,,9,42,1500000039769,유기농 제스프리 썬골드키위(팩),,,,,,,90.0,26.0,3.4615384615384617
294708,엠패스트,체리,10,캐나다,캡,10 캡 300g,4,0.3,,8,10,5011668,캐나다산 수입체리팩,,,,,,,32.0,9.0,3.555555555555556
294710,홈플러스마트,체리,10,캐나다,캡,10 캡 400g,12,0.4,,141,677,8809640114762,청정체리(캐나다)_400G(팩),,,,,,,1692.0,9.0,188.0
294711,홈플러스슈퍼,체리,10,캐나다,캡,10 캡 300g,6,0.3,바코드 덧방,14,25,8809640114724,항공직송_체리(캐나다산)_300G(팩),,,,,,,84.0,9.0,9.333333333333334
294709,트레이더스,체리,9.5,캐나다,캡,9.5 캡 700g,8,0.7,재고 5,42,235,2500000329098,캐나다산 체리 700g/팩,,,,,,,336.0,9.0,37.333333333333336
295891,롯데마트,망고,14과,태국,팩,14 팩 2,4,0.7,,70,199,400388600005,태국망고(2입/팩),,,,,,,280.0,15.0,18.666666666666668
295878,에브리데이,망고,14과,태국,팩,16 팩 2,4,0.6,,1,3,8801483541002,망고2입/팩,,,,,,,4.0,15.0,0.2666666666666666
295877,이마트,망고,14과,태국,팩,14 팩 2,8,0.7,,106,602,2500000108563,태국산망고2입/팩,,,,,,,848.0,15.0,56.53333333333333
295194,홈플러스슈퍼,망고,24과,필리핀,팩,24 팩 3,4,0.6,,22,55,8801483221508,필리핀망고_3입(팩),,,,,,,88.0,15.0,5.866666666666666
295905,홈플러스슈퍼,망고,9과,브라질,벌크,9과 벌크,1,4.0,,1,4,4685,애플망고(브라질)_개(특대),,,,,,,1.0,15.0,0.0666666666666666
296708,엠패스트,자몽,32과,남아공,벌크,32과 벌크,1,16.0,,1,16,5014436,자몽 32과_남아공,,,,,,,1.0,1.0,1.0
296732,트레이더스,자몽,32과,남아공,소박스,32 소박스 8,1,4.0,,336,1344,2500000096167,남아공 자몽 7-11입/박스,,,,,,,336.0,8.0,42.0
272625,엠패스트,오렌지,88과,호주,벌크,88과 벌크,1,18.0,,13,234,5014434,호주산 오렌지 88과,,,,,,,13.0,1.0,13.0
297430,엠패스트,아보카도,16과,페루,벌크,16과 벌크,1,4.0,,5,20,5010995,아보카도16내-페루산,,,,,,,5.0,1.0,5.0
297426,에브리데이,아보카도,18과,페루,캡,18 캡 5,4,1.1,,28,124,2500000257575,(P)아보카도대용량(팩),,,,,,,112.0,10.0,11.2
297453,트레이더스,아보카도,18과,페루,봉지,18 봉 8,6,1.8,재고 64,90,961,2500000284892,페루산 아보카도 7-9입,,,,,,,156.0,8.0,19.5
277011,엠패스트,레몬,115과,칠레,벌크,115 벌크,1,17.0,,1,17,5010530,레몬115_칠레,,,,,,,1.0,1.0,1.0
277096,트레이더스,레몬,140과,칠레,봉지,140 봉 18,6,2.2,재고 205,119,1564,2500000191077,칠레산 레몬 2.1kg/봉,,,,,,,714.0,8.0,
279045,노브랜드,라임,200과,멕시코,팩,200 팩 3,4,0.3,,4,4,8801483021351,라임 (3입/팩),,,,,,,16.0,15.0,1.0666666666666669
279045,롯데마트,라임,200과,멕시코,팩,200 팩 3,6,0.3,,15,23,8801483021351,멕시코라임3입/팩,,,,,,,90.0,15.0,6.0
279045,롯데슈퍼,라임,200과,멕시코,팩,200 팩 3,4,0.3,,5,5,8801483021351,멕시코산라임3입/팩,,,,,,,20.0,15.0,1.3333333333333333
279045,에브리데이,라임,200과,멕시코,팩,200 팩 3,4,0.3,,20,21,2500000091933,라임(3입/팩),,,,,,,80.0,15.0,5.333333333333333
279160,트레이더스,라임,200과,멕시코,봉지,200 봉 12,8,1.1,,17,143,2500000261244,멕시코산 라임 1kg(봉),,,,,,,136.0,15.0,9.066666666666666
279045,홈플러스슈퍼,라임,200과,멕시코,팩,200 팩 3,3,0.3,,9,7,8801483021351,상큼한라임(멕시코산)_3입(팩),,,,,,,27.0,15.0,1.8
279192,롯데마트,라임,200과,멕시코,소벌크,200 소벌크 30,1,2.7,,8,22,2609960000006,멕시코라임(벌크),,,,,,,8.0,15.0,0.5333333333333333
117016,롯데슈퍼,호박 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,,5,40,8801483775339,호박고구마1KG,,,,,,,40.0,12.0,3.333333333333333
105170,롯데마트,호박 고구마(하계),상,국내산,봉지,상 봉지 1kg,8,1.0,,29,232,8801483775339,호박고구마(1kg/봉),,,,,,,232.0,12.0,19.33333333333333
112148,이마트,일반 고구마(하계),중,국내산,봉지,중 봉지 1kg,12,1.0,,40,480,2500000291326,(햇)한입 밤고구마(1kg/봉),,,,,,,480.0,12.0,40.0
112145,홈플러스마트,일반 고구마(하계),중,국내산,봉지,중 봉지 1kg,8,1.0,,15,120,8807839013162,한입고구마_1KG(봉),,,,,,,120.0,12.0,10.0
112115,홈플러스마트,일반 고구마(하계),상,국내산,봉지,상 봉지 1kg,8,1.0,,43,344,8809172890042,고구마_1KG(봉),,,,,,,344.0,12.0,28.666666666666668
112153,롯데마트,일반 고구마(하계),상,국내산,봉지,상 봉지 1kg,8,1.0,,67,536,8801483775322,햇밤고구마(1kg/봉),,,,,,,536.0,12.0,44.66666666666666
112155,롯데슈퍼,일반 고구마(하계),상,국내산,봉지,상 봉지 1kg,8,1.0,,17,136,8801483775322,고구마1KG,,,,,,,136.0,12.0,11.333333333333334
112120,이마트,일반 고구마(하계),상,국내산,봉지,상 봉지 700g,15,0.7,,54,567,2500000036286,햇 밤고구마(700g/봉),,,,,,,810.0,12.0,67.5
112022,롯데마트,일반 고구마(하계),특,국내산,벌크,특 벌크 8kg,1,8.0,,2,16,2372000000006,햇밤고구마(벌크),,,,,,,2.0,12.0,0.1666666666666666
272677,트레이더스,오렌지,72과,호주,봉지,72 봉지 13,3,3.3,직납,230,4358,2500000026485,호주산 오렌지 3kg(봉),,,,,,,690.0,15.0,46.0
248328,롯데마트,N.Z 키위 골드,31과,골드,벌크,31과 벌크,1,5.8,,500,2900,430001185671,제스프리자이언트골드키위(31과),,,,,,,500.0,8.0,62.5
248115,에브리데이,N.Z 키위 골드,37과,골드,벌크,37과 벌크,1,5.8,,61,354,2500000128141,골드키위(점보) 6개 구매 시,,,,,,,61.0,8.0,7.625
248111,롯데슈퍼,N.Z 키위 골드,44과,골드,벌크,44과 벌크,1,5.8,"재고 6,예비 136",279,1618,2673320000005,제스프리골드키위44과/개,,,,,,,137.0,8.0,17.125
248111,엠패스트,N.Z 키위 골드,44과,골드,벌크,44과 벌크,1,5.8,,135,783,5012024,제스프리썬골드키위벌크(S44과),,,,,,,135.0,8.0,16.875
