품목번호,업체,품목,과수,원산지,포장형태,상품명,입수,단량,제고/예비 생산 수량,수량,중량,바코드,상품명2,작업인원,작업시간,품종,원산지,바코드2,진열기간,입수*수량,작업난도,eta
2485048,롯데슈퍼,N.Z 키위 골드,37과,골드,팩,37 팩 6,6,0.9,,6,34.0,8801483775414,제스프리점보골드키위4-6입팩,,,,,,,36.0,25.0,1.44
2485048,롯데슈퍼,N.Z 키위 골드,37과,골드,팩,37 팩 6,6,0.9,일요일 작업,28,158.0,8801483775414,제스프리점보골드키위4-6입팩,,,,,,,168.0,25.0,6.72
2485070,노브랜드,N.Z 키위 골드,37과,골드,팩,37 팩 6,4,0.9,,144,541.0,2087685951252,제스프리 골드키위 자이언트점보 6입,,,,,,,576.0,25.0,23.04
2485070,노브랜드,N.Z 키위 골드,37과,골드,팩,37 팩 6,4,0.9,일요일 작업,318,1196.0,2087685951252,제스프리 골드키위 자이언트점보 6입,,,,,,,1272.0,25.0,50.88
2485052,이마트,N.Z 키위 골드,37과,골드,캡,37 캡 6,12,0.9,직납 수량,30,324.0,2507281018208,제스프리점보골드키위(5~6입),,,,,,,360.0,28.0,12.857142857142858
2485052,이마트,N.Z 키위 골드,37과,골드,캡,37 캡 6,12,0.9,,192,2143.0,2507281018208,제스프리점보골드키위(5~6입),,,,,,,2304.0,28.0,82.28571428571429
248115,롯데마트,N.Z 키위 골드,37과,골드,벌크,37과 벌크,1,5.8,,1,6.0,430001117849,제스프리골드키위(37과),,,,,,,1.0,7.0,0.1428571428571428
248115,에브리데이,N.Z 키위 골드,37과,골드,벌크,37과 벌크,1,5.8,,57,331.0,2500000128141,골드키위(점보) 6개 구매 시,,,,,,,57.0,7.0,8.142857142857142
248111,롯데슈퍼,N.Z 키위 골드,44과,골드,벌크,44과 벌크,1,5.8,,21,122.0,2673320000005,제스프리골드키위44과/개,,,,,,,21.0,7.0,3.0
248111,롯데슈퍼,N.Z 키위 골드,44과,골드,벌크,44과 벌크,1,5.8,일요일 작업,151,876.0,2673320000005,제스프리골드키위44과/개,,,,,,,151.0,7.0,21.571428571428573
247201,롯데마트,N.Z 키위 골드,48과,골드,벌크,48과 벌크,1,5.8,예비 1248,1248,7238.0,100068,[원]제스프리골드키위48과,,,,,,,1248.0,7.0,
241919,롯데마트,N.Z 키위 그린,93과,그린,벌크,93과 벌크,1,10.0,예비 128,128,1280.0,102818,[원]제스프리그린키위93과,,,,,,,128.0,7.0,
248235,트레이더스,N.Z 키위 골드,41과,골드,캡,41 캡 15,4,2.1,재고 783,336,2849.0,2500000282645,뉴질랜드 제스프리 썬골드키위 2.1kg,,,,,,,,,
248235,트레이더스,N.Z 키위 골드,41과,골드,캡,41 캡 15,4,2.1,일요일 작업,462,3918.0,2500000282645,뉴질랜드 제스프리 썬골드키위 2.1kg,,,,,,,60.0,20.0,3.0
112153,롯데마트,일반 고구마(하계),상,국내산,봉지,상 봉지 1kg,8,1.0,,7,56.0,8801483775322,햇밤고구마(1kg/봉),,,,,,,56.0,12.0,4.666666666666667
112155,롯데슈퍼,일반 고구마(하계),상,국내산,봉지,상 봉지 1kg,8,1.0,일요일 작업,7,56.0,8801483775322,고구마1KG,,,,,,,56.0,12.0,4.666666666666667
112115,홈플러스마트,일반 고구마(하계),상,국내산,봉지,상 봉지 1kg,8,1.0,,12,96.0,8809172890042,고구마_1KG(봉),,,,,,,96.0,12.0,8.0
112120,이마트,일반 고구마(하계),상,국내산,봉지,상 봉지 700g,15,0.7,,12,126.0,2500000036286,햇 밤고구마(700g/봉),,,,,,,180.0,18.0,10.0
112120,이마트,일반 고구마(하계),상,국내산,봉지,상 봉지 700g,15,0.7,일요일 작업,35,368.0,2500000036286,햇 밤고구마(700g/봉),,,,,,,525.0,18.0,29.166666666666668
112145,홈플러스마트,일반 고구마(하계),중,국내산,봉지,중 봉지 1kg,8,1.0,,5,40.0,8807839013162,한입고구마_1KG(봉),,,,,,,40.0,12.0,3.333333333333333
112148,이마트,일반 고구마(하계),중,국내산,봉지,중 봉지 1kg,12,1.0,,12,144.0,2500000291326,(햇)한입 밤고구마(1kg/봉),,,,,,,144.0,12.0,12.0
112148,이마트,일반 고구마(하계),중,국내산,봉지,중 봉지 1kg,12,1.0,일요일 작업,25,300.0,2500000291326,(햇)한입 밤고구마(1kg/봉),,,,,,,300.0,12.0,25.0
2485052,이마트,N.Z 키위 골드,37과,골드,캡,37 캡 6,12,0.9,일요일 작업,457,5100.0,2507281018208,제스프리점보골드키위(5~6입),,,,,,,5484.0,28.0,195.8571428571429
2485018,홈플러스마트,N.Z 키위 골드,48과,골드,캡,48 캡 7,8,0.9,,63,428.0,8809048473256,제스프리_썬골드키위_7-12입(팩),,,,,,,504.0,25.0,20.16
248492,홈플러스슈퍼,N.Z 키위 골드,48과,골드,캡,48 캡 7,6,0.9,,10,51.0,8801483116101,제스프리썬골드키위_7-10입(팩),,,,,,,60.0,25.0,2.4
248136,에브리데이,N.Z 키위 골드,48과,골드,캡,48 캡 7,6,0.9,,4,20.0,2500000216244,(NZ)골드키위(팩),,,,,,,24.0,25.0,0.96
247923,홈플러스마트,N.Z 키위 골드,48과,골드,소박스,48 소박스 13,1,1.5,,26,40.0,8809048475830,제스프리_썬골드키위_12-16입(박스),,,,,,,26.0,25.0,1.04
248389,이마트,N.Z 키위 골드,59과,골드,봉지,59 봉 2,10,0.2,,2,4.0,2500000224164,제스프리 썬골드키위 2입/봉,,,,,,,20.0,25.0,0.8
248389,이마트,N.Z 키위 골드,59과,골드,봉지,59 봉 2,10,0.2,일요일 작업,11,22.0,2500000224164,제스프리 썬골드키위 2입/봉,,,,,,,110.0,25.0,4.4
248681,이마트,N.Z 키위 골드 유기농,41과,골드유기농,캡,유) 41 팩 2,10,0.3,,2,6.0,2500000286278,유기농 제스프리 킹골드키위 (2입),,,,,,,20.0,25.0,0.8
248681,이마트,N.Z 키위 골드 유기농,41과,골드유기농,캡,유) 41 팩 2,10,0.3,일요일 작업,6,17.0,2500000286278,유기농 제스프리 킹골드키위 (2입),,,,,,,60.0,25.0,2.4
248860,이마트,N.Z 키위 골드 유기농,41과,골드,캡,유)41 캡 7,12,1.0,,1,12.0,2507281017959,유기농 제스프리 썬골드키위(6~7입/팩),,,,,,,12.0,25.0,0.48
248860,이마트,N.Z 키위 골드 유기농,41과,골드,캡,유)41 캡 7,12,1.0,일요일 작업,16,190.0,2507281017959,유기농 제스프리 썬골드키위(6~7입/팩),,,,,,,192.0,25.0,7.68
248672,롯데마트,N.Z 키위 골드 유기농,48과,골드유기농,팩,유) 48 팩 4,8,0.5,,4,15.0,430001117818,제스프리유기농골드키위(4-5입/팩),,,,,,,32.0,25.0,1.28
248588,이마트,N.Z 키위 골드 유기농,48과,골드유기농,팩,유) 48 팩 4,10,0.5,,2,9.0,1500000039769,유기농 제스프리 썬골드키위(팩),,,,,,,20.0,25.0,0.8
248588,이마트,N.Z 키위 골드 유기농,48과,골드유기농,팩,유) 48 팩 4,10,0.5,일요일 작업,7,33.0,1500000039769,유기농 제스프리 썬골드키위(팩),,,,,,,70.0,25.0,2.8
