품목번호,업체,품목,과수,원산지,포장형태,상품명,입수,단량,제고/예비 생산 수량,수량,중량,바코드,상품명2,작업인원,작업시간,품종,원산지,바코드2,진열기간,입수*수량,작업난도,eta
231893,홈플러스마트,참다래 그린,115과,국내산,캡,115 캡 13,8,1.1,,9,81,8809919990035,국산_그린키위_9-13입(팩),,,,,,,72.0,12.0,6.0
231572,홈플러스슈퍼,참다래 그린,115과,국내산,캡,115 캡 10,5,0.9,,48,209,8809144993078,국산그린키위_9-13입(팩),,,,,,,240.0,12.0,20.0
231851,에브리데이,참다래 그린,115과,국내산,캡,115 캡 10,6,0.9,,25,131,2500000206955,제주참다래(팩),,,,,,,150.0,12.0,12.5
231696,엠패스트,참다래 그린,115과,국내산,팩,115 1+1 4,10,0.7,,3,21,8801483007881,국산 참다래 더블팩_KKMC,,,,,,,30.0,12.0,2.5
231670,이마트,참다래 그린,115과,국내산,캡,115 캡 12,8,1.0,,47,391,2507281010738,제주그린키위 8~12입팩,,,,,,,376.0,12.0,31.33333333333333
231985,트레이더스,참다래 그린,78과,국내산,캡,78 캡 18,4,2.2,재고 162,32,279,2500000113000,제주 그린키위 2.2kg(팩),,,,,,,,,
277511,엠패스트,레몬,115과,미국,벌크,115과 벌크,1,17.0,미선별,2,34,5014414,레몬 115과_미국산,,,,,,,2.0,1.0,2.0
277586,롯데슈퍼,레몬,140과,미국,봉지,140 봉 2,6,0.2,,12,17,8801483219314,미국산레몬2입/봉,,,,,,,72.0,12.0,6.0
277563,트레이더스,레몬,115과,미국,봉지,115 봉 15,6,2.2,재고 142,59,786,2500000191046,미국산 레몬 15-19입/봉,,,,,,,,,
272164,엠패스트,오렌지,56과,미국,벌크,56과 벌크,1,18.0,미선별,100,1800,5010653,네이블 오렌지 56과_미국산,,,,,,,,,
272285,노브랜드,오렌지,88과,미국,봉지,88 봉지 13,3,2.7,,25,200,2000001440384,네이블오렌지 기획(봉),,,,,,,75.0,10.0,7.5
272242,트레이더스,오렌지,72과,미국,소벌크,72 소박스 24,1,6.0,재고 48,12,72,2500000206009,세콰이어 오렌지 6kg/박스,,,,,,,,,
272262,트레이더스,오렌지,56과,미국,소박스,56 소박스 15,1,4.5,재고 900,376,1692,2500000276149,당도선별 오렌지 4.5kg/박스,,,,,,,,,
272299,트레이더스,오렌지,88과,미국,소박스,88 소박스 24,1,4.9,재고 921,374,1833,2500000276149,당도선별 오렌지 4.5kg/박스*,,,,,,,,,
296956,트레이더스,자몽,45과,이스라엘,소박스,45 소박스 11,1,3.9,재고 756,84,328,2500000337727,이스라엘 자몽 7-11입/박스,,,,,,,,,
297457,엠패스트,아보카도,20과,페루,벌크,20과 벌크,1,4.0,,50,200,5012813,페루산 아보카도20입,,,,,,,50.0,3.0,16.666666666666668
297473,롯데슈퍼,아보카도,20과,페루,팩,20 봉 2,8,0.4,,6,19,8801483219147,페루산아보카도2입/봉,,,,,,,48.0,10.0,4.8
297450,트레이더스,아보카도,16과,페루,봉지,16 봉 7,6,2.4,,44,634,2500000284892,페루산 아보카도 7-9입,,,,,,,264.0,8.0,33.0
279159,트레이더스,라임,175과,멕시코,봉지,175 봉 10,8,1.0,재고 1,6,48,2500000261244,멕시코산 라임 1kg(봉),,,,,,,48.0,15.0,3.2
279045,롯데마트,라임,200과,멕시코,팩,200 팩 3,6,0.3,,5,8,8801483021351,멕시코라임3입/팩,,,,,,,30.0,15.0,2.0
279192,롯데마트,라임,200과,멕시코,소벌크,200 소벌크 30,1,2.7,,9,24,2609960000006,멕시코라임(벌크),,,,,,,9.0,15.0,0.6
279045,롯데슈퍼,라임,200과,멕시코,팩,200 팩 3,4,0.3,,2,2,8801483021351,멕시코산라임3입/팩,,,,,,,8.0,15.0,0.5333333333333333
279045,에브리데이,라임,200과,멕시코,팩,200 팩 3,4,0.3,,5,5,2500000091933,라임(3입/팩),,,,,,,20.0,15.0,1.3333333333333333
279045,홈플러스슈퍼,라임,200과,멕시코,팩,200 팩 3,3,0.3,,5,4,8801483021351,상큼한라임(멕시코산)_3입(팩),,,,,,,15.0,15.0,1.0
