품목번호,업체,품목,과수,원산지,포장형태,상품명,입수,단량,제고/예비 생산 수량,수량,중량,바코드,상품명2,작업인원,작업시간,품종,원산지,바코드2,진열기간,입수*수량,작업난도,eta
279126,롯데슈퍼,라임,175과,멕시코,팩,175 팩 3,4,0.3,,5,6,8801483021351,멕시코산라임3입/팩,,,,,,,20.0,15.0,1.3333333333333333
279129,에브리데이,라임,175과,멕시코,팩,175 팩 3,4,0.3,,2,2,2500000091933,라임(3입/팩),,,,,,,8.0,15.0,0.5333333333333333
279159,트레이더스,라임,175과,멕시코,봉지,175 봉 10,8,1.0,,11,88,2500000261244,멕시코산 라임 1kg(봉),,,,,,,88.0,15.0,5.866666666666666
279044,홈플러스슈퍼,라임,175과,멕시코,팩,175 팩 3,3,0.3,,7,6,8801483021351,상큼한라임(멕시코산)_3입(팩),,,,,,,21.0,15.0,1.4
279045,홈플러스마트,라임,200과,멕시코,팩,200 팩 3,6,0.3,,6,9,8801483021351,상큼한라임(멕시코산)_3입(팩),,,,,,,36.0,15.0,2.4
279192,롯데마트,라임,200과,멕시코,소벌크,200 소벌크 30,1,2.7,,10,27,2609960000006,멕시코라임(벌크),,,,,,,10.0,15.0,0.6666666666666666
272164,엠패스트,오렌지,56과,미국,벌크,56과 벌크,1,18.0,약선별 (곰팡이),10,180,5010653,네이블 오렌지 56과_미국산,,,,,,,10.0,1.0,10.0
272161,엠패스트,오렌지,88과,미국,벌크,88과 벌크,1,18.0,약선별 (곰팡이),22,396,5012062,네이블 오렌지 88과(미국산),,,,,,,22.0,1.0,22.0
272285,노브랜드,오렌지,88과,미국,봉지,88 봉지 13,3,2.7,,106,849,2000001440384,네이블오렌지 기획(봉),,,,,,,318.0,10.0,31.8
272242,트레이더스,오렌지,72과,미국,소벌크,72 소박스 24,1,6.0,재고 12,132,792,2500000206009,세콰이어 오렌지 6kg/박스,,,,,,,132.0,8.0,16.5
272271,트레이더스,오렌지,88과,미국,소박스,88 소박스 30,1,6.1,재고 12,132,810,2500000206009,세콰이어 오렌지 6kg/박스*,,,,,,,132.0,8.0,16.5
272262,트레이더스,오렌지,72과,미국,소박스,72 소박스 18,1,4.5,재고 6,152,684,2500000276149,당도선별 오렌지 4.5kg/박스,,,,,,,152.0,8.0,19.0
272299,트레이더스,오렌지,88과,미국,소박스,88 소박스 24,1,4.9,,148,725,2500000276149,당도선별 오렌지 4.5kg/박스*,,,,,,,148.0,8.0,18.5
248434,롯데마트,N.Z 키위 골드,31과,골드,팩,31 팩 6,6,1.1,,33,222,430001117832,제스프리자이언트골드키위(6입/팩),,,,,,,198.0,30.0,6.6
248248,트레이더스,N.Z 키위 골드,31과,골드,캡,31 캡 12,4,2.3,예비 807,570,5130,2500000282645,뉴질랜드 제스프리 썬골드키위 2.1kg,,,,,,,2280.0,,
248370,노브랜드,N.Z 키위 골드,37과,골드,캡,37 캡 6,4,0.9,,149,560,2000001241097,제스프리골드키위(팩)JUMBO,,,,,,,596.0,30.0,19.866666666666667
248493,홈플러스슈퍼,N.Z 키위 골드,37과,골드,캡,37 캡 6,4,0.9,,4,15,8809048476363,제스프리_점보썬골드키위_5-6입(팩),,,,,,,16.0,30.0,0.5333333333333333
248495,홈플러스마트,N.Z 키위 골드,48과,골드,캡,48 캡 8,8,0.9,재고 9,133,979,8809048473256,제스프리_썬골드키위_7-12입(팩),,,,,,,1064.0,30.0,35.46666666666667
248492,홈플러스슈퍼,N.Z 키위 골드,48과,골드,캡,48 캡 7,6,0.9,,16,82,8801483116101,제스프리썬골드키위_7-10입(팩),,,,,,,96.0,30.0,3.2
248101,에브리데이,N.Z 키위 골드,52과,골드,캡,52 캡 8,6,0.9,,46,246,2500000216244,(NZ)골드키위(팩),,,,,,,276.0,30.0,9.2
248389,이마트,N.Z 키위 골드,59과,골드,봉지,59 봉 2,10,0.2,,40,80,2500000224164,제스프리 썬골드키위 2입/봉,,,,,,,400.0,30.0,13.333333333333334
247924,홈플러스마트,N.Z 키위 골드,48과,골드,소박스,48 소박스 13,1,1.5,재고 45,1646,2518,8809048475830,제스프리_썬골드키위_12-16입(박스),,,,,,,1601.0,28.0,57.17857142857143
108044,이마트,호박 고구마(저장),중,국내산,봉지,중 봉지 1kg,12,1.0,,20,240,2500000291333,한입 호박 고구마(1kg/봉),,,,,,,240.0,12.0,20.0
105144,홈플러스마트,호박 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,,25,200,8809172890059,호박고구마_1KG봉,,,,,,,200.0,12.0,16.666666666666668
105089,홈플러스슈퍼,호박 고구마(저장),상,국내산,봉지,상 봉지 700g,10,0.7,,1,7,9988,호박고구마_700G(봉),,,,,,,10.0,12.0,0.8333333333333334
105169,롯데마트,호박 고구마(저장),특,국내산,봉지,특 봉지 1kg,8,1.0,,107,856,430001162412,호박고구마(1kg/봉),,,,,,,856.0,12.0,71.33333333333333
117016,롯데슈퍼,호박 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,,62,496,8801483775339,호박고구마1KG,,,,,,,496.0,12.0,41.333333333333336
108045,이마트,호박 고구마(저장),상,국내산,봉지,상 봉지 1kg,12,1.0,,20,240,2500000274831,호박고구마(1kg/봉),,,,,,,240.0,12.0,20.0
111098,롯데마트,일반 고구마(저장),알찬,국내산,벌크,밤 벌크 시식,1,10.0,,9,90,1,일반고구마 시식,,,,,,,9.0,12.0,0.75
111243,홈플러스마트,일반 고구마(저장),중,국내산,봉지,중 봉지 1kg,8,1.0,,28,224,8807839013162,한입고구마_1KG(봉),,,,,,,224.0,12.0,18.666666666666668
111237,이마트,일반 고구마(저장),중,국내산,봉지,중 봉지 1kg,12,1.0,,8,96,2500000291326,한입 밤고구마(1kg/봉),,,,,,,96.0,12.0,8.0
111185,홈플러스마트,일반 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,,33,264,8809172890042,꿀고구마_1KG(봉),,,,,,,264.0,12.0,22.0
111251,롯데마트,일반 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,예비 73,149,1192,430001161293,밤고구마(1kg/봉),,,,,,,608.0,12.0,50.66666666666666
111253,롯데슈퍼,일반 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,,55,440,8801483775322,고구마1KG,,,,,,,440.0,12.0,36.66666666666666
111238,이마트,일반 고구마(저장),상,국내산,봉지,상 봉지 1kg,12,1.0,,31,372,2500000274824,밤고구마(1kg/봉),,,,,,,372.0,12.0,31.0
111172,홈플러스마트,일반 고구마(저장),특,국내산,봉지,특 봉지 2kg,6,2.0,,120,1440,8809172891223,꿀고구마_2KG(봉),,,,,,,720.0,8.0,90.0
