품목번호,업체,품목,과수,원산지,포장형태,상품명,입수,단량,제고/예비 생산 수량,수량,중량,바코드,상품명2,작업인원,작업시간,품종,원산지,바코드2,진열기간,입수*수량,작업난도,eta
111251,롯데마트,일반 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,,53,424.0,8801483775322,밤고구마(1kg/봉),,,,,,,424.0,12.0,35.333333333333336
111253,롯데슈퍼,일반 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,,21,168.0,8801483775322,고구마1KG,,,,,,,168.0,12.0,14.0
111238,이마트,일반 고구마(저장),상,국내산,봉지,상 봉지 1kg,12,1.0,,43,516.0,2500000274824,밤고구마(1kg/봉),,,,,,,516.0,12.0,43.0
111105,롯데마트,일반 고구마(저장),특,국내산,소박스,특 소박스 1.5kg,1,1.5,예비 144,247,371.0,400331700004,밤고구마(1.5KG/박스),,,,,,,247.0,12.0,20.58333333333333
111093,롯데슈퍼,일반 고구마(저장),특,국내산,소박스,특 소박스 1.5kg,1,1.5,,40,60.0,8801483775346,고구마/BOX,,,,,,,40.0,12.0,3.333333333333333
111083,이마트,일반 고구마(저장),특,국내산,소박스,특 소박스 2kg,1,2.0,,15,30.0,2500000076213,밤고구마(2kg/박스),,,,,,,15.0,12.0,1.25
108046,홈플러스마트,호박 고구마(저장),중,국내산,봉지,중 봉지 1kg,8,1.0,,25,200.0,8807839013162,한입고구마_1KG(봉),,,,,,,200.0,12.0,16.666666666666668
108044,이마트,호박 고구마(저장),중,국내산,봉지,중 봉지 1kg,12,1.0,,12,144.0,2500000291333,한입 호박 고구마(1kg/봉),,,,,,,144.0,12.0,12.0
108045,이마트,호박 고구마(저장),상,국내산,봉지,상 봉지 1kg,12,1.0,,20,240.0,2500000274831,호박고구마(1kg/봉),,,,,,,240.0,12.0,20.0
105169,롯데마트,호박 고구마(저장),특,국내산,봉지,특 봉지 1kg,8,1.0,,17,136.0,430001162412,호박고구마(1kg/봉),,,,,,,136.0,12.0,11.333333333333334
117016,롯데슈퍼,호박 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,,10,80.0,8801483775339,호박고구마1KG,,,,,,,80.0,12.0,6.666666666666667
105168,홈플러스마트,호박 고구마(저장),상,국내산,봉지,상 봉지 1.5kg,8,1.5,,179,2148.0,8809280982127,호박고구마_1.5KG(봉),,,,,,,1432.0,12.0,119.33333333333331
272262,트레이더스,오렌지,72과,미국,소박스,72 소박스 18,1,4.5,,68,306.0,2500000276149,당도선별 오렌지 4.5kg/박스,,,,,,,68.0,8.0,8.5
272299,트레이더스,오렌지,88과,미국,소박스,88 소박스 24,1,4.9,,67,328.0,2500000276149,당도선별 오렌지 4.5kg/박스*,,,,,,,67.0,8.0,8.375
272249,트레이더스,오렌지,56과,미국,소박스,56 소박스 19,1,6.1,"재고 687(56과 18입)
재고 32(72과 24입)",48,293.0,2500000206009,세콰이어 오렌지 6kg/박스,,,,,,,48.0,,
272164,엠패스트,오렌지,56과,미국,벌크,56과 벌크,1,18.0,약선별,20,360.0,5010653,네이블 오렌지 56과_미국산,,,,,,,20.0,1.0,20.0
272161,엠패스트,오렌지,88과,미국,벌크,88과 벌크,1,18.0,약선별,10,180.0,5012062,네이블 오렌지 88과(미국산),,,,,,,10.0,1.0,10.0
272159,엠패스트,오렌지,72과,미국,벌크,72과 벌크,1,18.0,약선별,2,36.0,5014426,네이블 오렌지 72과(미국),,,,,,,2.0,1.0,2.0
272287,노브랜드,오렌지,72과,미국,봉지,72 봉지 11,3,2.8,,78,644.0,2000001440384,네이블오렌지 기획(봉),,,,,,,234.0,10.0,23.4
248272,이마트,N.Z 키위 골드,41과,골드,캡,41 캡 8,8,1.1,"예비 384
날짜 없음 4",758,6852.0,2500000070020,제스프리 썬골드키위/팩,,,,,,,2992.0,28.0,106.85714285714286
248272,이마트,N.Z 키위 골드,41과,골드,캡,41 캡 8,8,1.1,예비 진행,480,4224.0,2500000070020,제스프리 썬골드키위/팩,,,,,,,768.0,28.0,27.428571428571427
248434,롯데마트,N.Z 키위 골드,31과,골드,팩,31 팩 6,6,1.1,예비 12,12,81.0,430001117832,제스프리자이언트골드키위(6입/팩),,,,,,,72.0,,
248476,에브리데이,N.Z 키위 골드,31과,골드,팩,31 팩 6,6,1.1,예비 128,128,860.0,2500000055287,메가키위6입(팩),,,,,,,768.0,,
248248,트레이더스,N.Z 키위 골드,31과,골드,캡,31 캡 12,4,2.3,예비 1023,72,648.0,2500000282645,뉴질랜드 제스프리 썬골드키위 2.1kg,,,,,,,288.0,,
248370,노브랜드,N.Z 키위 골드,37과,골드,캡,37 캡 6,4,0.9,,47,177.0,2000001241097,제스프리골드키위(팩)JUMBO,,,,,,,188.0,28.0,6.714285714285714
248493,홈플러스슈퍼,N.Z 키위 골드,37과,골드,캡,37 캡 6,4,0.9,,4,15.0,8809048476363,제스프리_킹점보썬골드키위_5-6입(팩),,,,,,,16.0,28.0,0.5714285714285714
248662,이마트,N.Z 키위 골드 유기농,37과,골드유기농,캡,유) 37 팩 2,10,0.3,,8,25.0,2500000286278,유기농 제스프리 킹골드키위 (2입),,,,,,,80.0,28.0,2.857142857142857
248650,이마트,N.Z 키위 골드 유기농,44과,골드유기농,팩,유) 44 팩 4,10,0.5,,18,95.0,1500000039769,유기농 제스프리 썬골드키위(팩),,,,,,,180.0,28.0,6.428571428571429
248495,홈플러스마트,N.Z 키위 골드,44과,골드,캡,44 캡 7,8,0.9,,76,559.0,8809048473256,제스프리_썬골드키위_7-12입(팩),,,,,,,608.0,28.0,21.714285714285715
247924,홈플러스마트,N.Z 키위 골드,44과,골드,소박스,44 소박스 12,1,1.5,재고 305,516,789.0,8809048475830,제스프리_썬골드키위_12-16입(박스),,,,,,,211.0,20.0,10.55
247924,홈플러스슈퍼,N.Z 키위 골드,44과,골드,소박스,44 소박스 12,1,1.5,,2,3.0,8809048475830,제스프리_썬골드키위_12-16입(박스),,,,,,,2.0,20.0,0.1
2485010,롯데슈퍼,N.Z 키위 골드,48과,골드,소박스,48 소박스 14,1,1.7,,4,7.0,8809048477087,한판제스프리골드키위/박스,,,,,,,4.0,10.0,0.4
2485014,홈플러스슈퍼,N.Z 키위 골드,59과,골드,캡,59 캡 9,6,0.9,,2,11.0,8801483116101,제스프리썬골드키위_7-10입(팩),,,,,,,12.0,28.0,0.4285714285714285
248389,이마트,N.Z 키위 골드,59과,골드,봉지,59 봉 2,10,0.2,,10,20.0,2500000224164,제스프리 썬골드키위 2입/봉,,,,,,,100.0,28.0,3.571428571428572
