품목번호,업체,품목,과수,원산지,포장형태,상품명,입수,단량,제고/예비 생산 수량,수량,중량,바코드,상품명2,작업인원,작업시간,품종,원산지,바코드2,진열기간,입수*수량,작업난도,eta
111137,롯데마트,일반 고구마(저장),특,국내산,벌크,특 벌크 8kg,1,8.0,,1,8,2372000000006,햇밤고구마(벌크),,,,,,,1.0,12.0,0.0833333333333333
111086,롯데마트,일반 고구마(저장),중,국내산,봉지,중 봉지 700g,10,0.7,,2,14,400312650007,한입밤고구마(700g/봉),,,,,,,20.0,12.0,1.6666666666666667
111237,이마트,일반 고구마(저장),중,국내산,봉지,중 봉지 1kg,12,1.0,,4,48,2500000291326,한입 밤고구마(1kg/봉),,,,,,,48.0,12.0,4.0
111243,홈플러스마트,일반 고구마(저장),중,국내산,봉지,중 봉지 1kg,8,1.0,30 ~ 100g,12,96,8807839013162,한입고구마_1KG(봉),,,,,,,96.0,12.0,8.0
111185,홈플러스마트,일반 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,"70 ~ 280g
잔상 우선 사용!",16,128,8809172890042,고구마_1KG(봉),,,,,,,128.0,12.0,10.666666666666666
111251,롯데마트,일반 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,,17,136,8801483775322,햇밤고구마(1kg/봉),,,,,,,136.0,12.0,11.333333333333334
111253,롯데슈퍼,일반 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,,6,48,8801483775322,고구마1KG,,,,,,,48.0,12.0,4.0
111238,이마트,일반 고구마(저장),상,국내산,봉지,상 봉지 1kg,12,1.0,,6,72,2500000274824,밤고구마(1kg/봉),,,,,,,72.0,12.0,6.0
111106,홈플러스마트,일반 고구마(저장),특,국내산,소박스,특 소박스 2kg,1,2.0,80 ~ 320g,533,1066,8809048243248,해남땅끝고구마_2KG(박스),,,,,,,533.0,12.0,44.41666666666666
111083,이마트,일반 고구마(저장),특,국내산,소박스,특 소박스 2kg,1,2.0,예비 650,3470,6940,2500000076213,밤고구마(2kg/박스),,,,,,,2820.0,12.0,235.0
244029,홈플러스마트,N.Z 키위 그린,119과,그린,캡,119 캡 12,8,1.0,,47,376,8809048476677,제스프리_그린키위_8-14입(팩),,,,,,,376.0,18.0,20.88888888888889
244030,홈플러스슈퍼,N.Z 키위 그린,119과,그린,캡,119 캡 11,4,0.9,,22,81,8801483775094,제스프리그린키위_7-11입(팩),,,,,,,88.0,18.0,4.888888888888889
244031,롯데슈퍼,N.Z 키위 그린,119과,그린,캡,119 캡 10,4,0.8,,23,77,8801483848057,제스프리그린키위7~10입/팩,,,,,,,92.0,18.0,5.111111111111111
244032,에브리데이,N.Z 키위 그린,119과,그린,캡,119 캡 10,6,0.8,,22,111,2500000217388,그린키위 (팩),,,,,,,132.0,18.0,7.333333333333333
246063,노브랜드,N.Z 키위 그린,78과,그린,캡,72 캡 7,6,0.8,,20,92,2000001440438,제스프리 그린키위(팩)jumbo,,,,,,,120.0,18.0,6.666666666666667
241842,트레이더스,N.Z 키위 그린,85과,그린,캡,85 캡 21,4,2.5,예비 159,120,1186,2500000282652,뉴질랜드 제스프리 그린키위 2.4kg,,,,,,,480.0,,
246025,이마트,N.Z 키위 그린,93과,그린,캡,93 캡 11,8,1.2,재고 6,160,1510,2500000070013,제스프리그린키위/팩,,,,,,,1280.0,18.0,71.11111111111111
293058,트레이더스,멜로골드,23과,,소박스,23 소박스 7,1,4.9,예비 303,86,419,2500000110597,미국산 메로골드자몽 7-9입/박스,,,,,,,86.0,,
293147,롯데슈퍼,멜로골드,27과,미국,벌크,27과 벌크,1,16.0,"세콰이어, 까대기만 진행",16,256,2230840000009,미국산메로골드점보/개,,,,,,,16.0,,
293147,홈플러스마트,멜로골드,27과,미국,벌크,27과 벌크,1,16.0,"세콰이어, 까대기만 진행",3,48,8809048475335,메로골드(미국)_개특대,,,,,,,3.0,,
293277,홈플러스마트,멜로골드,40과,미국,봉지,40 봉지 4,6,1.6,세콰이어,32,307,8809529025370,메로골드(미국)_4-5입(봉),,,,,,,192.0,9.0,21.33333333333333
293278,홈플러스슈퍼,멜로골드,40과,미국,봉지,40 봉지 4,6,1.6,세콰이어,15,144,8809529025370,메로골드(미국)_4-5입(봉),,,,,,,90.0,9.0,10.0
293271,이마트,멜로골드,36과,미국,봉지,36 봉지 4,6,1.8,"세콰이어,
예비 62(40과 4입)",212,2264,2500000050503,미국산 멜로골드자몽 4~5입/봉,,,,,,,900.0,9.0,100.0
