품목번호,업체,품목,과수,원산지,포장형태,상품명,입수,단량,제고/예비 생산 수량,수량,중량,바코드,상품명2,작업인원,작업시간,품종,원산지,바코드2,진열기간,입수*수량,작업난도,eta
247674,이마트,N.Z 키위 골드,37과,골드,캡,37 캡 6,12,0.9,,327,3571,2507281018208,제스프리점보골드키위(5~6입),,,,,,,3924.0,26.0,150.92307692307693
248493,홈플러스슈퍼,N.Z 키위 골드,37과,골드,캡,37 캡 6,4,0.9,,6,23,8809048476363,제스프리_킹점보썬골드키위_5-6입(팩),,,,,,,24.0,26.0,0.9230769230769232
2485070,노브랜드,N.Z 키위 골드,37과,골드,팩,37 팩 6,4,0.9,,35,132,2087685951252,제스프리 골드키위 자이언트점보 6입,,,,,,,140.0,26.0,5.384615384615385
248235,트레이더스,N.Z 키위 골드,41과,골드,캡,41 캡 15,4,2.1,재고 222,462,3918,2500000282645,뉴질랜드 제스프리 썬골드키위 2.1kg,,,,,,,1848.0,26.0,71.07692307692308
248136,에브리데이,N.Z 키위 골드,48과,골드,캡,48 캡 7,6,0.9,,11,56,2500000216244,(NZ)골드키위(팩),,,,,,,66.0,26.0,2.5384615384615383
248369,엠패스트,N.Z 키위 골드,48과,골드,캡,48 캡 9,8,1.1,,2,17,5012046,제스프리 뉴질랜드 썬골드팩(7~11입),,,,,,,16.0,26.0,0.6153846153846154
248135,이마트,N.Z 키위 골드,48과,골드,캡,48 캡 10,8,1.2,재고 11,49,474,2500000070020,제스프리 썬골드키위/팩,,,,,,,392.0,26.0,15.076923076923077
247923,홈플러스마트,N.Z 키위 골드,48과,골드,소박스,48 소박스 13,1,1.5,,97,147,8809048475830,제스프리_썬골드키위_12-16입(박스),,,,,,,97.0,26.0,3.730769230769231
2485018,홈플러스마트,N.Z 키위 골드,48과,골드,캡,48 캡 7,8,0.9,,166,1129,8809048473256,제스프리_썬골드키위_7-12입(팩),,,,,,,1328.0,26.0,51.07692307692308
248492,홈플러스슈퍼,N.Z 키위 골드,48과,골드,캡,48 캡 7,6,0.9,,32,163,8801483116101,제스프리썬골드키위_7-10입(팩),,,,,,,192.0,26.0,7.384615384615385
248389,이마트,N.Z 키위 골드,59과,골드,봉지,59 봉 2,10,0.2,,12,24,2500000224164,제스프리 썬골드키위 2입/봉,,,,,,,120.0,26.0,4.615384615384615
248681,이마트,N.Z 키위 골드 유기농,41과,골드유기농,캡,유) 41 팩 2,10,0.3,,8,22,2500000286278,유기농 제스프리 킹골드키위 (2입),,,,,,,80.0,26.0,3.076923076923077
248860,이마트,N.Z 키위 골드 유기농,41과,골드,캡,유) 41 캡 7,12,1.0,,15,178,2507281017959,유기농 제스프리 썬골드키위(6~7입/팩),,,,,,,180.0,26.0,6.923076923076923
248672,롯데마트,N.Z 키위 골드 유기농,48과,골드유기농,팩,유) 48 팩 4,8,0.5,,10,38,430001117818,제스프리유기농골드키위(4-5입/팩),,,,,,,80.0,26.0,3.076923076923077
248640,에브리데이,N.Z 키위 골드 유기농,48과,골드유기농,팩,유) 48 팩 4,6,0.5,,4,12,1500000039769,(JN)유기농골드키위(4입/팩),,,,,,,24.0,26.0,0.9230769230769232
248588,이마트,N.Z 키위 골드 유기농,48과,골드유기농,팩,유) 48 팩 4,10,0.5,,8,38,1500000039769,유기농 제스프리 썬골드키위(팩),,,,,,,80.0,26.0,3.076923076923077
241923,롯데슈퍼,N.Z 키위 그린,104과,그린,팩,104 팩 9,4,0.9,,18,63,8801483848057,제스프리그린키위7~10입/팩,,,,,,,72.0,24.0,3.0
241924,에브리데이,N.Z 키위 그린,104과,그린,팩,104 팩 9,6,0.9,,8,42,2500000217388,그린키위 (팩),,,,,,,48.0,24.0,2.0
234514,홈플러스마트,N.Z 키위 그린,104과,그린,팩,104 캡 11,8,1.1,,20,170,8809048476677,제스프리_그린키위_8-14입(팩),,,,,,,160.0,24.0,6.666666666666667
246056,홈플러스슈퍼,N.Z 키위 그린,104과,그린,팩,104 캡 10,4,1.0,,12,46,8801483775094,제스프리그린키위_7-11입(팩),,,,,,,48.0,24.0,2.0
244028,엠패스트,N.Z 키위 그린,119과,그린,캡,119 캡 12,8,1.0,,1,8,5014209,제스프리 뉴질랜드 그린키위(7~13입),,,,,,,8.0,24.0,0.3333333333333333
241931,노브랜드,N.Z 키위 그린,65과,그린,팩,65 팩 6,6,0.9,,5,28,2000001440438,제스프리 그린키위(팩)jumbo,,,,,,,30.0,24.0,1.25
241831,트레이더스,N.Z 키위 그린,72과,그린,캡,72 캡 18,4,2.5,재고 424,44,440,2500000282652,뉴질랜드 제스프리 그린키위 2.4kg,,,,,,,176.0,24.0,7.333333333333333
241347,이마트,N.Z 키위 그린,85과,그린,캡,85 캡 10,8,1.2,,58,548,2500000070013,제스프리그린키위/팩,,,,,,,464.0,24.0,19.33333333333333
270047,이마트,N.Z 키위 그린,85과,,캡,85 캡 5 + 48 캡 5,8,1.2,,16,152,2500000229084,제스프리 키위 반반팩(8-15입),,,,,,,128.0,24.0,5.333333333333333
241979,이마트,N.Z 키위 그린,93과,그린,캡,93 캡 7,8,0.8,,5,30,2500000303517,맛있는 후숙 그린키위 (6~8입/팩),,,,,,,40.0,24.0,1.6666666666666667
242242,롯데마트,N.Z 키위 그린 유기농,85과,그린,캡,유) 85 팩 4,8,0.5,,4,15,430001117825,제스프리유기농그린키위(4-5입/팩),,,,,,,32.0,24.0,1.3333333333333333
242250,에브리데이,N.Z 키위 그린 유기농,85과,그린,팩,유) 85 팩 4,6,0.5,,3,8,1500000043162,(JN)유기농그린키위(4입/팩),,,,,,,18.0,24.0,0.75
242248,이마트,N.Z 키위 그린 유기농,85과,그린,팩,유) 85 팩 4,10,0.5,,10,47,1500000043162,유기농제스프리그린키위(팩),,,,,,,100.0,24.0,4.166666666666667
112148,이마트,일반 고구마(하계),중,국내산,봉지,중 봉지 1kg,12,1.0,,19,228,2500000291326,(햇)한입 밤고구마(1kg/봉),,,,,,,228.0,12.0,19.0
112145,홈플러스마트,일반 고구마(하계),중,국내산,봉지,중 봉지 1kg,8,1.0,,10,80,8807839013162,한입고구마_1KG(봉),,,,,,,80.0,12.0,6.666666666666667
112115,홈플러스마트,일반 고구마(하계),상,국내산,봉지,상 봉지 1kg,8,1.0,,24,192,8809172890042,고구마_1KG(봉),,,,,,,192.0,12.0,16.0
112153,롯데마트,일반 고구마(하계),상,국내산,봉지,상 봉지 1kg,8,1.0,,15,120,8801483775322,햇밤고구마(1kg/봉),,,,,,,120.0,12.0,10.0
112155,롯데슈퍼,일반 고구마(하계),상,국내산,봉지,상 봉지 1kg,8,1.0,,2,16,8801483775322,고구마1KG,,,,,,,16.0,12.0,1.3333333333333333
112120,이마트,일반 고구마(하계),상,국내산,봉지,상 봉지 700g,15,0.7,,33,347,2500000036286,햇 밤고구마(700g/봉),,,,,,,495.0,15.0,33.0
112022,롯데마트,일반 고구마(하계),특,국내산,벌크,특 벌크 8kg,1,8.0,,1,8,2372000000006,햇밤고구마(벌크),,,,,,,1.0,15.0,0.0666666666666666
248115,롯데마트,N.Z 키위 골드,37과,골드,벌크,37과 벌크,1,5.8,,7,41,430001117849,제스프리골드키위(37과),,,,,,,7.0,8.0,0.875
248115,에브리데이,N.Z 키위 골드,37과,골드,벌크,37과 벌크,1,5.8,,205,1189,2500000128141,골드키위(점보) 6개 구매 시,,,,,,,205.0,8.0,25.625
248326,엠패스트,N.Z 키위 골드,41과,골드,벌크,41과 벌크,1,5.8,,5,29,5014211,제스프리 썬골드키위벌크(41과),,,,,,,5.0,8.0,0.625
248111,롯데슈퍼,N.Z 키위 골드,44과,골드,벌크,44과 벌크,1,5.8,예비 106,106,615,2673320000005,제스프리골드키위44과/개,,,,,,,106.0,8.0,
248111,엠패스트,N.Z 키위 골드,44과,골드,벌크,44과 벌크,1,5.8,,80,464,5012024,제스프리썬골드키위벌크(S44과),,,,,,,80.0,8.0,10.0
296708,엠패스트,자몽,32과,남아공,벌크,32과 벌크,1,16.0,추가 2 예정,1,16,5014436,자몽 32과_남아공,,,,,,,1.0,1.0,1.0
296709,엠패스트,자몽,35과,남아공,벌크,35과 벌크,1,16.0,삭제 예정,2,32,5010764,자몽35과_남아공산,,,,,,,2.0,1.0,2.0
296732,트레이더스,자몽,32과,남아공,소박스,32 소박스 8,1,4.0,재고 720,336,1344,2500000096167,남아공 자몽 7-11입/박스,,,,,,,336.0,8.0,
297430,엠패스트,아보카도,16과,페루,벌크,16과 벌크,1,4.0,,5,20,5010995,아보카도16내-페루산,,,,,,,5.0,1.0,5.0
297426,에브리데이,아보카도,18과,페루,캡,18 캡 5,4,1.1,,19,84,2500000257575,(P)아보카도대용량(팩),,,,,,,76.0,10.0,7.6
297453,트레이더스,아보카도,18과,페루,봉지,18 봉 8,6,1.8,재고 129,69,737,2500000284892,페루산 아보카도 7-9입,,,,,,,414.0,8.0,
277096,트레이더스,레몬,140과,칠레,봉지,140 봉 18,6,2.2,재고 90,87,1143,2500000191077,칠레산 레몬 2.1kg/봉,,,,,,,522.0,8.0,
279045,노브랜드,라임,200과,멕시코,팩,200 팩 3,4,0.3,,2,2,8801483021351,라임 (3입/팩),,,,,,,8.0,15.0,0.5333333333333333
279045,롯데마트,라임,200과,멕시코,팩,200 팩 3,6,0.3,,13,20,8801483021351,멕시코라임3입/팩,,,,,,,78.0,15.0,5.2
279045,롯데슈퍼,라임,200과,멕시코,팩,200 팩 3,4,0.3,,7,7,8801483021351,멕시코산라임3입/팩,,,,,,,28.0,15.0,1.8666666666666667
279045,에브리데이,라임,200과,멕시코,팩,200 팩 3,4,0.3,,2,2,2500000091933,라임(3입/팩),,,,,,,8.0,15.0,0.5333333333333333
279160,트레이더스,라임,200과,멕시코,봉지,200 봉 12,8,1.1,재고 2,14,118,2500000261244,멕시코산 라임 1kg(봉),,,,,,,112.0,15.0,7.466666666666667
279045,홈플러스슈퍼,라임,200과,멕시코,팩,200 팩 3,3,0.3,,7,5,8801483021351,상큼한라임(멕시코산)_3입(팩),,,,,,,21.0,15.0,1.4
279192,롯데마트,라임,200과,멕시코,소벌크,200 소벌크 30,1,2.7,,13,35,2609960000006,멕시코라임(벌크),,,,,,,13.0,15.0,0.8666666666666667
