품목번호,업체,품목,과수,원산지,포장형태,상품명,입수,단량,제고/예비 생산 수량,수량,중량,바코드,상품명2,작업인원,작업시간,품종,원산지,바코드2,진열기간,입수*수량,작업난도,eta
2485048,롯데슈퍼,N.Z 키위 골드,37과,골드,팩,37 팩 6,6,0.9,,27,152,8801483775414,제스프리점보골드키위4-6입팩,,,,,,,162.0,26.0,6.230769230769231
2485024,노브랜드,N.Z 키위 골드,31과,골드,팩,31 팩 6,4,1.1,,13,58,2087685965662,제스프리 골드키위 자이언트 점보 6입(행사,,,,,,,52.0,26.0,2.0
248434,롯데마트,N.Z 키위 골드,31과,골드,팩,31 팩 6,6,1.1,,20,134,430001117832,제스프리자이언트골드키위(6입/팩),,,,,,,120.0,26.0,4.615384615384615
2485052,이마트,N.Z 키위 골드,31과,골드,캡,31 캡 5,12,0.9,재고 1,18,201,2507281018208,제스프리점보골드키위(5~6입),,,,,,,216.0,26.0,8.307692307692308
2485022,홈플러스슈퍼,N.Z 키위 골드,31과,골드,캡,31 캡 5,4,0.9,,10,37,8809048476363,제스프리_킹점보썬골드키위_5-6입(팩),,,,,,,40.0,26.0,1.5384615384615383
2485018,홈플러스마트,N.Z 키위 골드,48과,골드,캡,48 캡 7,8,0.9,,139,945,8809048473256,제스프리_썬골드키위_7-12입(팩),,,,,,,1112.0,26.0,42.76923076923077
248492,홈플러스슈퍼,N.Z 키위 골드,48과,골드,캡,48 캡 7,6,0.9,,81,413,8801483116101,제스프리썬골드키위_7-10입(팩),,,,,,,486.0,26.0,18.692307692307693
248136,에브리데이,N.Z 키위 골드,48과,골드,캡,48 캡 7,6,0.9,,24,122,2500000216244,(NZ)골드키위(팩),,,,,,,144.0,26.0,5.538461538461538
247923,홈플러스마트,N.Z 키위 골드,48과,골드,소박스,48 소박스 13,1,1.5,,157,239,8809048475830,제스프리_썬골드키위_12-16입(박스),,,,,,,157.0,12.0,13.083333333333334
248389,이마트,N.Z 키위 골드,59과,골드,봉지,59 봉 2,10,0.2,,11,22,2500000224164,제스프리 썬골드키위 2입/봉,,,,,,,110.0,26.0,4.230769230769231
248681,이마트,N.Z 키위 골드 유기농,41과,골드유기농,캡,유) 41 팩 2,10,0.3,,5,14,2500000286278,유기농 제스프리 킹골드키위 (2입),,,,,,,50.0,26.0,1.9230769230769231
248860,이마트,N.Z 키위 골드 유기농,41과,골드,캡,유)41 캡 7,12,1.0,,10,119,2507281017959,유기농 제스프리 썬골드키위(6~7입/팩),,,,,,,120.0,26.0,4.615384615384615
248672,롯데마트,N.Z 키위 골드 유기농,48과,골드유기농,팩,유) 48 팩 4,8,0.5,,5,19,430001117818,제스프리유기농골드키위(4-5입/팩),,,,,,,40.0,26.0,1.5384615384615383
248640,에브리데이,N.Z 키위 골드 유기농,48과,골드유기농,팩,유) 48 팩 4,6,0.5,,3,9,1500000039769,(JN)유기농골드키위(4입/팩),,,,,,,18.0,26.0,0.6923076923076923
248588,이마트,N.Z 키위 골드 유기농,48과,골드유기농,팩,유) 48 팩 4,10,0.5,,7,33,1500000039769,유기농 제스프리 썬골드키위(팩),,,,,,,70.0,26.0,2.6923076923076925
241919,롯데마트,N.Z 키위 그린,93과,그린,벌크,93과 벌크,1,10.0,,192,1920,102818,[원]제스프리그린키위93과,,,,,,,192.0,,
247201,롯데마트,N.Z 키위 골드,48과,골드,벌크,48과 벌크,1,5.8,예비 939,1144,6635,100068,[원]제스프리골드키위48과,,,,,,,205.0,8.0,25.625
248328,에브리데이,N.Z 키위 골드,31과,골드,벌크,31과 벌크,1,5.8,,5,29,2500000106217,골드키위(슈퍼점보) 6개 구매 시,,,,,,,5.0,8.0,0.625
248328,홈플러스마트,N.Z 키위 골드,31과,골드,벌크,31과 벌크,1,5.8,,329,1908,1234562306990,제스프리_왕점보골드키위_개,,,,,,,329.0,8.0,41.125
248326,엠패스트,N.Z 키위 골드,41과,골드,벌크,41과 벌크,1,5.8,,5,29,5014211,제스프리 썬골드키위벌크(41과),,,,,,,5.0,8.0,0.625
248111,롯데슈퍼,N.Z 키위 골드,44과,골드,벌크,44과 벌크,1,5.8,,167,969,2673320000005,제스프리골드키위44과/개,,,,,,,167.0,8.0,20.875
248111,엠패스트,N.Z 키위 골드,44과,골드,벌크,44과 벌크,1,5.8,,30,174,5012024,제스프리썬골드키위벌크(S44과),,,,,,,30.0,8.0,3.75
248115,롯데마트,N.Z 키위 골드,37과,골드,벌크,37과 벌크,1,5.8,,6,35,430001117849,제스프리골드키위(37과),,,,,,,6.0,8.0,0.75
248115,에브리데이,N.Z 키위 골드,37과,골드,벌크,37과 벌크,1,5.8,,94,545,2500000128141,골드키위(점보) 6개 구매 시,,,,,,,94.0,8.0,11.75
248115,이마트,N.Z 키위 골드,37과,골드,벌크,37과 벌크,1,5.8,,557,3231,2450880000000,제스프리 점보 썬골드키위(개),,,,,,,557.0,8.0,69.625
294707,홈플러스마트,체리,10,캐나다,스티로폼박스,10 스티로폼 600g,1,0.6,,321,193,8809640114663,청정체리(캐나다)_600G(박스),,,,,,,321.0,8.0,40.125
294707,홈플러스슈퍼,체리,10,캐나다,스티로폼박스,10 스티로폼 600g,1,0.6,,60,36,8809640114663,청정체리(캐나다)_600G(박스),,,,,,,60.0,8.0,7.5
294706,엠패스트,체리,10.5,캐나다,캡,10.5 캡 300g,4,0.3,,40,48,5011668,캐나다산 수입체리팩,,,,,,,160.0,6.0,26.666666666666668
294702,트레이더스,체리,9.5,캐나다,캡,9.5 캡 900g,8,0.9,트레이더스 전용 원물 사용,7,50,2507281020409,캐나다산 체리 900g/팩,,,,,,,56.0,6.0,9.333333333333334
244029,홈플러스마트,N.Z 키위 그린,119과,그린,캡,119 캡 12,8,1.0,,30,240,8809048476677,제스프리_그린키위_8-14입(팩),,,,,,,240.0,22.0,10.909090909090908
244030,홈플러스슈퍼,N.Z 키위 그린,119과,그린,캡,119 캡 11,4,0.9,,28,103,8801483775094,제스프리그린키위_7-11입(팩),,,,,,,112.0,22.0,5.090909090909091
244031,롯데슈퍼,N.Z 키위 그린,119과,그린,캡,119 캡 10,4,0.8,,32,108,8801483848057,제스프리그린키위7~10입/팩,,,,,,,128.0,22.0,5.818181818181818
244032,에브리데이,N.Z 키위 그린,119과,그린,캡,119 캡 10,6,0.8,,21,106,2500000217388,그린키위 (팩),,,,,,,126.0,22.0,5.727272727272728
241931,노브랜드,N.Z 키위 그린,65과,그린,팩,65 팩 6,6,0.9,,10,55,2000001440438,제스프리 그린키위(팩)jumbo,,,,,,,60.0,22.0,2.727272727272727
241831,트레이더스,N.Z 키위 그린,72과,그린,캡,72 캡 18,4,2.5,재고 4,48,480,2500000282652,뉴질랜드 제스프리 그린키위 2.4kg,,,,,,,192.0,22.0,8.727272727272727
241347,이마트,N.Z 키위 그린,85과,그린,캡,85 캡 10,8,1.2,재고 2,47,444,2500000070013,제스프리그린키위/팩,,,,,,,376.0,22.0,17.09090909090909
270047,이마트,N.Z 키위 그린,85과,,캡,85 캡 5 + 48 캡 5,8,1.2,재고 1,7,67,2500000229084,제스프리 키위 반반팩(8-15입),,,,,,,56.0,22.0,2.5454545454545454
241979,이마트,N.Z 키위 그린,93과,그린,캡,93 캡 7,8,0.8,후숙 전용,5,30,2500000303517,맛있는 후숙 그린키위 (6~8입/팩),,,,,,,40.0,22.0,1.818181818181818
242242,롯데마트,N.Z 키위 그린 유기농,85과,그린,캡,85 팩 4,8,0.5,유기농,6,23,430001117825,제스프리유기농그린키위(4-5입/팩),,,,,,,48.0,22.0,2.1818181818181817
242250,에브리데이,N.Z 키위 그린 유기농,85과,그린,팩,유) 85 팩 4,6,0.5,유기농,2,6,1500000043162,(JN)유기농그린키위(4입/팩),,,,,,,12.0,22.0,0.5454545454545454
242248,이마트,N.Z 키위 그린 유기농,85과,그린,팩,유) 85 팩 4,10,0.5,유기농,5,24,1500000043162,유기농제스프리그린키위(팩),,,,,,,50.0,22.0,2.272727272727273
272677,트레이더스,오렌지,72과,호주,봉지,72 봉지 13,3,3.3,예비 144,250,2438,2500000026485,호주산 오렌지 3kg(봉),,,,,,,318.0,7.0,45.42857142857143
272624,엠패스트,오렌지,72과,호주,벌크,72과 벌크,1,18.0,약선별,1,18,5014431,호주산 오렌지 72과,,,,,,,1.0,1.0,1.0
248135,이마트,N.Z 키위 골드,48과,골드,캡,48 캡 10,8,1.2,재고 10,37,358,2500000070020,제스프리 썬골드키위/팩,,,,,,,296.0,26.0,11.384615384615383
248235,트레이더스,N.Z 키위 골드,41과,골드,캡,41 캡 15,4,2.1,재고 12,186,1577,2500000282645,뉴질랜드 제스프리 썬골드키위 2.1kg,,,,,,,744.0,24.0,31.0
