품목번호,업체,품목,과수,원산지,포장형태,상품명,입수,단량,제고/예비 생산 수량,수량,중량,바코드,상품명2,작업인원,작업시간,품종,원산지,바코드2,진열기간,입수*수량,작업난도,eta
248135,이마트,N.Z 키위 골드,41과,골드,캡,41 캡 8,8,1.2,,1407,13620.0,2500000070020,제스프리 썬골드키위/팩,,,,,,,11256.0,28.0,402.0
248135,이마트,N.Z 키위 골드,41과,골드,캡,41 캡 8,8,1.2,토요일 예비,480,4608.0,2500000070020,제스프리 썬골드키위/팩,,,,,,,3840.0,28.0,137.14285714285714
272262,트레이더스,오렌지,72과,미국,소박스,72 소박스 18,1,4.5,,324,1458.0,2500000276149,당도선별 오렌지 4.5kg/박스,,,,,,,324.0,7.0,46.285714285714285
272299,트레이더스,오렌지,88과,미국,소박스,88 소박스 24,1,4.9,,321,1573.0,2500000276149,당도선별 오렌지 4.5kg/박스*,,,,,,,321.0,7.0,45.85714285714285
272242,트레이더스,오렌지,72과,미국,소벌크,72 소박스 24,1,6.0,재고 6,216,1296.0,2500000206009,세콰이어 오렌지 6kg/박스,,,,,,,216.0,7.0,30.857142857142858
272271,트레이더스,오렌지,88과,미국,소박스,88 소박스 30,1,6.1,재고 6,216,1326.0,2500000206009,세콰이어 오렌지 6kg/박스*,,,,,,,216.0,7.0,30.857142857142858
272285,노브랜드,오렌지,88과,미국,봉지,88 봉지 13,3,2.7,,104,833.0,2000001440384,네이블오렌지 기획(봉),,,,,,,312.0,7.0,44.57142857142857
297457,엠패스트,아보카도,20과,페루,벌크,20과 벌크,1,4.0,약선별 진행,16,64.0,5012813,페루산 아보카도20입,,,,,,,16.0,1.0,16.0
297415,에브리데이,아보카도,20과,페루,캡,20 캡 5,4,1.0,,57,228.0,2500000257575,(P)아보카도대용량(팩),,,,,,,228.0,10.0,22.8
297415,도매,참다래 그린,155과,국내산,캡,155 캡 16 (1품),1,1.0322580645161297,"예상 숫자
 ""참다래(키위) 1kg 팩""
스티커 부착",350,361.2903225806454,"DA-1000, NZ 골드박스에 3입씩 담기",,,,,,,,350.0,12.0,29.166666666666668
108044,이마트,호박 고구마(저장),중,국내산,봉지,중 봉지 1kg,12,1.0,중2 사용,6,72.0,2500000291333,한입 호박 고구마(1kg/봉),,,,,,,72.0,12.0,6.0
105144,홈플러스마트,호박 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,,13,104.0,8809172890059,호박고구마_1KG봉,,,,,,,104.0,12.0,8.666666666666666
105169,롯데마트,호박 고구마(저장),특,국내산,봉지,특 봉지 1kg,8,1.0,,129,1032.0,430001162412,호박고구마(1kg/봉),,,,,,,1032.0,12.0,86.0
117016,롯데슈퍼,호박 고구마(저장),상,국내산,봉지,상 봉지 1kg,8,1.0,,59,472.0,8801483775339,호박고구마1KG,,,,,,,472.0,12.0,39.333333333333336
108045,이마트,호박 고구마(저장),상,국내산,봉지,상 봉지 1kg,12,1.0,,30,360.0,2500000274831,호박고구마(1kg/봉),,,,,,,360.0,12.0,30.0
105115,홈플러스슈퍼,호박 고구마(저장),특,국내산,소박스,특 소박스 1.5kg,1,1.5,특 계열 우선 사용,685,1028.0,8809350334511,해남_호박고구마_1.5KG박스,,,,,,,685.0,8.0,85.625
